"","a1","a2","a3","c1","c2","c3","delta","opt_obj","opt_obj1","opt_obj2","opt_surplus","opt_surplus1","opt_surplus2","opt_welfare","opt_welfare1","opt_welfare2","alp1_1","alp1_2","alp1_3","alp1_4","alp1_5","alp1_6","alp1_7","alp1_8","alp1_9","alp1_10","alp2_1","alp2_2","alp2_3","alp2_4","alp2_5","alp2_6","alp2_7","alp2_8","alp2_9","alp2_10"
"1",1,1,2,1,1,1,0.05,2660.58716452755,461.433405941287,2199.15375858632,5075.71056076317,2165.32606491229,2910.38449585087,7736.29772529072,2626.75947085358,5109.53825443719,0.743999999999739,0,0,0,0,0,0,0,0,0.256000000000261,0,0,0.297000000000001,0.427000000000002,0.275999999999999,0,0,0,0,0
"2",1,1,2,1,1,1,0.1,2676.91844063506,475.612914175028,2201.30552646006,5264.88555299423,2354.50105714336,2910.38449585087,7941.80399362929,2830.11397131839,5111.69002231094,0.808999999999994,0,0,0,0,0,0,0,0,0.191000000000006,0,0,0.249000000002372,0.43299999999763,0.317999999999998,0,0,0,0,0
"3",1,1,2,1,1,1,0.15,2688.32307151938,485.073289422285,2203.24978209713,5446.29951990145,2535.91502405058,2910.38449585087,8134.62259142083,3020.98831347286,5113.63427794801,0.871333333333045,0,0,0,0,0,0,0,0,0.128666666666954,0,0,0.187,0.443000000000002,0.369999999999997,0,0,0,0,0
"4",1,1,2,1,1,1,0.2,2694.73207038502,490.61117421728,2204.12089616777,5636.1212642419,2725.73676839102,2910.38449585087,8330.85333462692,3216.3479426083,5114.50539201865,0.936555555555257,0,0,0,0,0,0,0,0,0.0634444444447425,0,0,0.138,0.453000000000002,0.408999999999997,0,0,0,0,0
"5",1,1,2,1,1,1,0.25,2696.47964368732,492.16701243585,2204.3126312515,5820.76899170175,2910.38449585087,2910.38449585087,8517.24863538907,3402.55150828672,5114.69712710237,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.449999999999999,0,0,0,0,0
"6",1,1,2,1,1,1,0.3,2696.47964368732,492.16701243585,2204.3126312515,5820.76899170175,2910.38449585087,2910.38449585087,8517.24863538907,3402.55150828672,5114.69712710237,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.449999999999999,0,0,0,0,0
"7",1,1,2,1,1,1,0.35,2696.47964368732,492.16701243585,2204.3126312515,5820.76899170175,2910.38449585087,2910.38449585087,8517.24863538907,3402.55150828672,5114.69712710237,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.449999999999999,0,0,0,0,0
"8",1,1,2,1,1,1,0.4,2696.47964368732,492.16701243585,2204.3126312515,5820.76899170175,2910.38449585087,2910.38449585087,8517.24863538907,3402.55150828672,5114.69712710237,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.449999999999999,0,0,0,0,0
"9",1,1,2,1,1,1,0.45,2696.47964368732,492.16701243585,2204.3126312515,5820.76899170175,2910.38449585087,2910.38449585087,8517.24863538907,3402.55150828672,5114.69712710237,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.449999999999999,0,0,0,0,0
"10",1,1,2,1,1,1,0.5,2696.47964368732,492.16701243585,2204.3126312515,5820.76899170175,2910.38449585087,2910.38449585087,8517.24863538907,3402.55150828672,5114.69712710237,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.449999999999999,0,0,0,0,0
"11",1,1,2,1,1,1,0.55,2696.47964368732,492.16701243585,2204.3126312515,5820.76899170175,2910.38449585087,2910.38449585087,8517.24863538907,3402.55150828672,5114.69712710237,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.449999999999999,0,0,0,0,0
"12",1,1,2,1,1,1,0.6,2696.47964368732,492.16701243585,2204.3126312515,5820.76899170175,2910.38449585087,2910.38449585087,8517.24863538907,3402.55150828672,5114.69712710237,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.449999999999999,0,0,0,0,0
"13",1,1,2,1,1,1,0.65,2696.47964368732,492.16701243585,2204.3126312515,5820.76899170175,2910.38449585087,2910.38449585087,8517.24863538907,3402.55150828672,5114.69712710237,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.449999999999999,0,0,0,0,0
"14",1,1,2,1,1,1,0.7,2696.47964368732,492.16701243585,2204.3126312515,5820.76899170175,2910.38449585087,2910.38449585087,8517.24863538907,3402.55150828672,5114.69712710237,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.449999999999999,0,0,0,0,0
"15",1,1,2,1,1,1,0.75,2696.47964368732,492.16701243585,2204.3126312515,5820.76899170175,2910.38449585087,2910.38449585087,8517.24863538907,3402.55150828672,5114.69712710237,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.449999999999999,0,0,0,0,0
"16",1,1,2,1,1,1,0.8,2696.47964368732,492.16701243585,2204.3126312515,5820.76899170175,2910.38449585087,2910.38449585087,8517.24863538907,3402.55150828672,5114.69712710237,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.449999999999999,0,0,0,0,0
"17",1,1,2,1,1,1,0.85,2696.47964368732,492.16701243585,2204.3126312515,5820.76899170175,2910.38449585087,2910.38449585087,8517.24863538907,3402.55150828672,5114.69712710237,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.449999999999999,0,0,0,0,0
"18",1,1,2,1,1,1,0.9,2696.47964368732,492.16701243585,2204.3126312515,5820.76899170175,2910.38449585087,2910.38449585087,8517.24863538907,3402.55150828672,5114.69712710237,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.449999999999999,0,0,0,0,0
"19",1,1,2,1,1,1,0.95,2696.47964368732,492.16701243585,2204.3126312515,5820.76899170175,2910.38449585087,2910.38449585087,8517.24863538907,3402.55150828672,5114.69712710237,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.449999999999999,0,0,0,0,0
"20",1,1,2,1,1,1,1,2696.47964368732,492.16701243585,2204.3126312515,5820.76899170175,2910.38449585087,2910.38449585087,8517.24863538907,3402.55150828672,5114.69712710237,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.449999999999999,0,0,0,0,0
