"","a1","a2","a3","c1","c2","c3","delta","opt_obj","opt_obj1","opt_obj2","opt_surplus","opt_surplus1","opt_surplus2","opt_welfare","opt_welfare1","opt_welfare2","alp1_1","alp1_2","alp1_3","alp1_4","alp1_5","alp1_6","alp1_7","alp1_8","alp1_9","alp1_10","alp2_1","alp2_2","alp2_3","alp2_4","alp2_5","alp2_6","alp2_7","alp2_8","alp2_9","alp2_10"
"1",1,1,2,1,2,2,0.05,4173.5147814454,643.873765862065,3529.64101558329,5052.42748479712,2142.04298894624,2910.38449585087,9225.94226624251,2785.91675480831,6440.02551143417,0.735999999999993,0,0,0,0,0,0,0,0,0.264000000000003,0,0,0.263000000002495,0.422999999997502,0.314000000000001,0,0,0,0,0
"2",1,1,2,1,2,2,0.1,4193.61171945478,661.10345955141,3532.50825990331,5239.33884464091,2328.95434879004,2910.38449585087,9432.9505640957,2990.05780834145,6442.89275575418,0.800222222221924,0,0,0,0,0,0,0,0,0.19977777777807,0,0,0.212,0.427999999999997,0.360000000000002,0,0,0,0,0
"3",1,1,2,1,2,2,0.15,4207.2071541447,673.011889394155,3534.19526475047,5430.77746925773,2520.39297340686,2910.38449585087,9637.98462340243,3193.40486280101,6444.57976060134,0.865999999999997,0,0,0,0,0,0,0,0,0.134,0,0,0.161000000002736,0.44699999999726,0.392000000000002,0,0,0,0,0
"4",1,1,2,1,2,2,0.2,4214.45505009337,679.62693941126,3534.82811068203,5630.62387130528,2720.2393754544,2910.38449585087,9845.07892139864,3399.86631486566,6445.2126065329,0.934666666666363,0,0,0,0,0,0,0,0,0.0653333333336364,0,0,0.13,0.451999999999995,0.418000000000002,0,0,0,0,0
"5",1,1,2,1,2,2,0.25,4216.33838252776,681.343898956477,3534.9944835712,5820.76899170175,2910.38449585087,2910.38449585087,10037.1073742295,3591.72839480735,6445.37897942208,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"6",1,1,2,1,2,2,0.3,4216.33838252776,681.343898956477,3534.9944835712,5820.76899170175,2910.38449585087,2910.38449585087,10037.1073742295,3591.72839480735,6445.37897942208,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"7",1,1,2,1,2,2,0.35,4216.33838252776,681.343898956477,3534.9944835712,5820.76899170175,2910.38449585087,2910.38449585087,10037.1073742295,3591.72839480735,6445.37897942208,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"8",1,1,2,1,2,2,0.4,4216.33838252776,681.343898956477,3534.9944835712,5820.76899170175,2910.38449585087,2910.38449585087,10037.1073742295,3591.72839480735,6445.37897942208,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"9",1,1,2,1,2,2,0.45,4216.33838252776,681.343898956477,3534.9944835712,5820.76899170175,2910.38449585087,2910.38449585087,10037.1073742295,3591.72839480735,6445.37897942208,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"10",1,1,2,1,2,2,0.5,4216.33838252776,681.343898956477,3534.9944835712,5820.76899170175,2910.38449585087,2910.38449585087,10037.1073742295,3591.72839480735,6445.37897942208,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"11",1,1,2,1,2,2,0.55,4216.33838252776,681.343898956477,3534.9944835712,5820.76899170175,2910.38449585087,2910.38449585087,10037.1073742295,3591.72839480735,6445.37897942208,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"12",1,1,2,1,2,2,0.6,4216.33838252776,681.343898956477,3534.9944835712,5820.76899170175,2910.38449585087,2910.38449585087,10037.1073742295,3591.72839480735,6445.37897942208,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"13",1,1,2,1,2,2,0.65,4216.33838252776,681.343898956477,3534.9944835712,5820.76899170175,2910.38449585087,2910.38449585087,10037.1073742295,3591.72839480735,6445.37897942208,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"14",1,1,2,1,2,2,0.7,4216.33838252776,681.343898956477,3534.9944835712,5820.76899170175,2910.38449585087,2910.38449585087,10037.1073742295,3591.72839480735,6445.37897942208,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"15",1,1,2,1,2,2,0.75,4216.33838252776,681.343898956477,3534.9944835712,5820.76899170175,2910.38449585087,2910.38449585087,10037.1073742295,3591.72839480735,6445.37897942208,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"16",1,1,2,1,2,2,0.8,4216.33838252776,681.343898956477,3534.9944835712,5820.76899170175,2910.38449585087,2910.38449585087,10037.1073742295,3591.72839480735,6445.37897942208,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"17",1,1,2,1,2,2,0.85,4216.33838252776,681.343898956477,3534.9944835712,5820.76899170175,2910.38449585087,2910.38449585087,10037.1073742295,3591.72839480735,6445.37897942208,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"18",1,1,2,1,2,2,0.9,4216.33838252776,681.343898956477,3534.9944835712,5820.76899170175,2910.38449585087,2910.38449585087,10037.1073742295,3591.72839480735,6445.37897942208,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"19",1,1,2,1,2,2,0.95,4216.33838252776,681.343898956477,3534.9944835712,5820.76899170175,2910.38449585087,2910.38449585087,10037.1073742295,3591.72839480735,6445.37897942208,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"20",1,1,2,1,2,2,1,4216.33838252776,681.343898956477,3534.9944835712,5820.76899170175,2910.38449585087,2910.38449585087,10037.1073742295,3591.72839480735,6445.37897942208,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
