"","a1","a2","a3","c1","c2","c3","delta","opt_obj","opt_obj1","opt_obj2","opt_surplus","opt_surplus1","opt_surplus2","opt_welfare","opt_welfare1","opt_welfare2","alp1_1","alp1_2","alp1_3","alp1_4","alp1_5","alp1_6","alp1_7","alp1_8","alp1_9","alp1_10","alp2_1","alp2_2","alp2_3","alp2_4","alp2_5","alp2_6","alp2_7","alp2_8","alp2_9","alp2_10"
"1",1,2,1,1,2,2,0.05,4046.14318581552,987.956863301046,3058.1863225144,2131.59661402744,363.259563520875,1768.33705050656,6177.73979984296,1351.21642682192,4826.52337302097,0.310999999999916,0.232,0.212000000000045,0.105,0.140000000000039,0,0,0,0,0,0.229999999999998,0.239000000000001,0.215999999999825,0.175000000000137,0.140000000000039,0,0,0,0,0
"2",1,2,1,1,2,2,0.1,4061.44624610597,997.781129937449,3063.66511616846,2117.63192640277,383.277676579211,1734.35424982356,6179.07817250874,1381.05880651666,4798.01936599202,0.362999999999985,0.225,0.204,0.0830000000000001,0.125000000000015,0,0,0,0,0,0.195999999999998,0.245000000000001,0.215,0.219,0.125,0,0,0,0,0
"3",1,2,1,1,2,2,0.15,4073.5640580228,1006.25262808659,3067.31142993618,2107.00679954101,402.961361987183,1704.04543755383,6180.57085756381,1409.21399007377,4771.35686749001,0.412749999999864,0.218000000000152,0.208,0.0560000000000001,0.105249999999984,0,0,0,0,0,0.174999999999998,0.247000000000001,0.208,0.245000000000001,0.125,0,0,0,0,0
"4",1,2,1,1,2,2,0.2,4083.17597777656,1012.37015654263,3070.80582123391,2088.87679936089,422.81766593114,1666.05913342975,6172.05277713745,1435.18782247377,4736.86495466365,0.459,0.21,0.212,0.03,0.0889999999999999,0,0,0,0,0,0.150999999999997,0.249000000000001,0.213000000000147,0.242999999999855,0.144,0,0,0,0,0
"5",1,2,1,1,2,2,0.25,4090.32788753607,1017.61907587176,3072.70881166433,2077.56073673599,439.529496698697,1638.03124003729,6167.88862427206,1457.14857257046,4710.74005170162,0.504999999999964,0.21,0.214,0.00800000000000001,0.0630000000000362,0,0,0,0,0,0.141999999999998,0.243000000000001,0.214,0.236,0.165,0,0,0,0,0
"6",1,2,1,1,2,2,0.3,4095.11277630419,1020.74193079293,3074.37084551127,2059.53071350131,456.841191714397,1602.68952178691,6154.6434898055,1477.58312250733,4677.06036729818,0.557249999999957,0.205,0.195,0,0.0427500000000436,0,0,0,0,0,0.127999999999997,0.235000000000001,0.219,0.229,0.189,0,0,0,0,0
"7",1,2,1,1,2,2,0.35,4097.47734269516,1022.42308070227,3075.05426199289,2038.98358970397,467.619651683906,1571.36393802007,6136.46093239913,1490.04273238618,4646.41820001296,0.605999999999932,0.206,0.174,0,0.0140000000000681,0,0,0,0,0,0.117,0.231000000000003,0.211999999999996,0.230000000000001,0.210000000000001,0,0,0,0,0
"8",1,2,1,1,2,2,0.4,4097.74363466755,1022.60117950817,3075.14245515937,2029.60587242869,475.195317367152,1554.41055506153,6127.34950709624,1497.79649687532,4629.55301022091,0.633,0.208,0.159,0,0,0,0,0,0,0,0.109,0.227,0.214,0.231,0.219,0,0,0,0,0
"9",1,2,1,1,2,2,0.45,4097.74363466755,1022.60117950817,3075.14245515937,2029.60587242869,475.195317367152,1554.41055506153,6127.34950709624,1497.79649687532,4629.55301022091,0.633,0.208,0.159,0,0,0,0,0,0,0,0.109,0.227,0.214,0.231,0.219,0,0,0,0,0
"10",1,2,1,1,2,2,0.5,4097.74363466755,1022.60117950817,3075.14245515937,2029.60587242869,475.195317367152,1554.41055506153,6127.34950709624,1497.79649687532,4629.55301022091,0.633,0.208,0.159,0,0,0,0,0,0,0,0.109,0.227,0.214,0.231,0.219,0,0,0,0,0
"11",1,2,1,1,2,2,0.55,4097.74363466755,1022.60117950817,3075.14245515937,2029.60587242869,475.195317367152,1554.41055506153,6127.34950709624,1497.79649687532,4629.55301022091,0.633,0.208,0.159,0,0,0,0,0,0,0,0.109,0.227,0.214,0.231,0.219,0,0,0,0,0
"12",1,2,1,1,2,2,0.6,4097.74363466755,1022.60117950817,3075.14245515937,2029.60587242869,475.195317367152,1554.41055506153,6127.34950709624,1497.79649687532,4629.55301022091,0.633,0.208,0.159,0,0,0,0,0,0,0,0.109,0.227,0.214,0.231,0.219,0,0,0,0,0
"13",1,2,1,1,2,2,0.65,4097.74363466755,1022.60117950817,3075.14245515937,2029.60587242869,475.195317367152,1554.41055506153,6127.34950709624,1497.79649687532,4629.55301022091,0.633,0.208,0.159,0,0,0,0,0,0,0,0.109,0.227,0.214,0.231000000000001,0.219,0,0,0,0,0
"14",1,2,1,1,2,2,0.7,4097.74363466755,1022.60117950817,3075.14245515937,2029.60587242869,475.195317367152,1554.41055506153,6127.34950709624,1497.79649687532,4629.55301022091,0.633,0.208,0.159,0,0,0,0,0,0,0,0.109,0.227,0.214,0.231,0.219,0,0,0,0,0
"15",1,2,1,1,2,2,0.75,4097.74363466755,1022.60117950817,3075.14245515937,2029.60587242869,475.195317367152,1554.41055506153,6127.34950709624,1497.79649687532,4629.55301022091,0.633,0.208,0.159,0,0,0,0,0,0,0,0.109,0.227,0.214,0.231,0.219,0,0,0,0,0
"16",1,2,1,1,2,2,0.8,4097.74363466755,1022.60117950817,3075.14245515937,2029.60587242869,475.195317367152,1554.41055506153,6127.34950709624,1497.79649687532,4629.55301022091,0.633,0.208,0.159,0,0,0,0,0,0,0,0.109,0.227,0.214,0.231,0.219,0,0,0,0,0
"17",1,2,1,1,2,2,0.85,4097.74363466755,1022.60117950817,3075.14245515937,2029.60587242869,475.195317367152,1554.41055506153,6127.34950709624,1497.79649687532,4629.55301022091,0.633,0.208,0.159,0,0,0,0,0,0,0,0.109,0.227,0.214,0.231,0.219,0,0,0,0,0
"18",1,2,1,1,2,2,0.9,4097.74363466755,1022.60117950817,3075.14245515937,2029.60587242869,475.195317367152,1554.41055506153,6127.34950709624,1497.79649687532,4629.55301022091,0.633,0.208,0.159,0,0,0,0,0,0,0,0.109,0.227,0.214,0.231,0.219,0,0,0,0,0
"19",1,2,1,1,2,2,0.95,4097.74363466755,1022.60117950817,3075.14245515937,2029.60587242869,475.195317367152,1554.41055506153,6127.34950709624,1497.79649687532,4629.55301022091,0.633,0.208,0.159,0,0,0,0,0,0,0,0.109,0.227,0.214,0.231,0.219,0,0,0,0,0
"20",1,2,1,1,2,2,1,4097.74363466755,1022.60117950817,3075.14245515937,2029.60587242869,475.195317367152,1554.41055506153,6127.34950709624,1497.79649687532,4629.55301022091,0.633,0.208,0.159,0,0,0,0,0,0,0,0.109,0.227,0.214,0.231,0.219,0,0,0,0,0
