"","a1","a2","a3","c1","c2","c3","delta","opt_obj","opt_obj1","opt_obj2","opt_surplus","opt_surplus1","opt_surplus2","opt_welfare","opt_welfare1","opt_welfare2","alp1_1","alp1_2","alp1_3","alp1_4","alp1_5","alp1_6","alp1_7","alp1_8","alp1_9","alp1_10","alp2_1","alp2_2","alp2_3","alp2_4","alp2_5","alp2_6","alp2_7","alp2_8","alp2_9","alp2_10"
"1",1,1,1,1,1,2,0.05,2659.64258338094,474.484271596045,2185.15831178487,1438.05080626461,137.923559485194,1300.12724677941,4097.69338964555,612.40783108124,3485.28555856428,0.721999999999998,0.134,0.144,0,0,0,0,0,0,0,0.497000000000028,0.358999999999973,0.144,0,0,0,0,0,0,0
"2",1,1,1,1,1,2,0.1,2674.98842429743,484.239526563665,2190.74889773374,1424.07342218007,156.149766365525,1267.92365581454,4099.06184647749,640.38929292919,3458.67255354828,0.845999999999975,0.033,0.121000000000027,0,0,0,0,0,0,0,0.409000000000003,0.456999999999998,0.134,0,0,0,0,0,0,0
"3",1,1,1,1,1,2,0.15,2685.8069225662,488.919972367114,2196.88695019909,1375.45468693918,162.716767830186,1212.73791910899,4061.26160950538,651.6367401973,3409.62486930808,0.909999999999961,0,0.0900000000000403,0,0,0,0,0,0,0,0.347000000000002,0.450999999999999,0.202,0,0,0,0,0,0,0
"4",1,1,1,1,1,2,0.2,2692.01646900948,491.323554762732,2200.69291424675,1318.38013411892,162.787307998186,1155.59282612073,4010.3966031284,654.110862760918,3356.28574036748,0.952499999999344,0,0.047500000000658,0,0,0,0,0,0,0,0.283000000000003,0.438999999999998,0.277999999999999,0,0,0,0,0,0,0
"5",1,1,1,1,1,2,0.25,2693.84390405803,492.16701243585,2201.67689162217,1270.54870149349,162.797716766338,1107.75098472716,3964.39260555152,654.964729202188,3309.42787634933,0.999999999999932,0,6.80687294257832e-14,0,0,0,0,0,0,0,0.220000000000003,0.441999999999998,0.337999999999999,0,0,0,0,0,0,0
"6",1,1,1,1,1,2,0.3,2693.84390405803,492.16701243585,2201.67689162217,1270.54870149349,162.797716766338,1107.75098472716,3964.39260555152,654.964729202188,3309.42787634933,1,0,0,0,0,0,0,0,0,0,0.22,0.441999999999999,0.338000000000001,0,0,0,0,0,0,0
"7",1,1,1,1,1,2,0.35,2693.84390405803,492.16701243585,2201.67689162217,1270.54870149349,162.797716766338,1107.75098472716,3964.39260555152,654.964729202188,3309.42787634933,1,0,0,0,0,0,0,0,0,0,0.22,0.441999999999999,0.338000000000001,0,0,0,0,0,0,0
"8",1,1,1,1,1,2,0.4,2693.84390405803,492.16701243585,2201.67689162217,1270.54870149349,162.797716766338,1107.75098472716,3964.39260555152,654.964729202188,3309.42787634933,1,0,0,0,0,0,0,0,0,0,0.22,0.441999999999999,0.338000000000001,0,0,0,0,0,0,0
"9",1,1,1,1,1,2,0.45,2693.84390405803,492.16701243585,2201.67689162217,1270.54870149349,162.797716766338,1107.75098472716,3964.39260555152,654.964729202188,3309.42787634933,1,0,0,0,0,0,0,0,0,0,0.22,0.442,0.338000000000001,0,0,0,0,0,0,0
"10",1,1,1,1,1,2,0.5,2693.84390405803,492.16701243585,2201.67689162217,1270.54870149349,162.797716766338,1107.75098472716,3964.39260555152,654.964729202188,3309.42787634933,1,0,0,0,0,0,0,0,0,0,0.22,0.442,0.338,0,0,0,0,0,0,0
"11",1,1,1,1,1,2,0.55,2693.84390405803,492.16701243585,2201.67689162217,1270.54870149349,162.797716766338,1107.75098472716,3964.39260555152,654.964729202188,3309.42787634933,1,0,0,0,0,0,0,0,0,0,0.219999999999999,0.442,0.338,0,0,0,0,0,0,0
"12",1,1,1,1,1,2,0.6,2693.84390405803,492.16701243585,2201.67689162217,1270.54870149349,162.797716766338,1107.75098472716,3964.39260555152,654.964729202188,3309.42787634933,1,0,0,0,0,0,0,0,0,0,0.219999999999998,0.441999999999999,0.338000000000001,0,0,0,0,0,0,0
"13",1,1,1,1,1,2,0.65,2693.84390405803,492.16701243585,2201.67689162217,1270.54870149349,162.797716766338,1107.75098472716,3964.39260555152,654.964729202188,3309.42787634933,1,0,0,0,0,0,0,0,0,0,0.219999999999998,0.441999999999999,0.338000000000001,0,0,0,0,0,0,0
"14",1,1,1,1,1,2,0.7,2693.84390405803,492.16701243585,2201.67689162217,1270.54870149349,162.797716766338,1107.75098472716,3964.39260555152,654.964729202188,3309.42787634933,1,0,0,0,0,0,0,0,0,0,0.22,0.442,0.338,0,0,0,0,0,0,0
"15",1,1,1,1,1,2,0.75,2693.84390405803,492.16701243585,2201.67689162217,1270.54870149349,162.797716766338,1107.75098472716,3964.39260555152,654.964729202188,3309.42787634933,1,0,0,0,0,0,0,0,0,0,0.219999999999999,0.441999999999999,0.338000000000001,0,0,0,0,0,0,0
