"","a1","a2","a3","c1","c2","c3","delta","opt_obj","opt_obj1","opt_obj2","opt_surplus","opt_surplus1","opt_surplus2","opt_welfare","opt_welfare1","opt_welfare2","alp1_1","alp1_2","alp1_3","alp1_4","alp1_5","alp1_6","alp1_7","alp1_8","alp1_9","alp1_10","alp2_1","alp2_2","alp2_3","alp2_4","alp2_5","alp2_6","alp2_7","alp2_8","alp2_9","alp2_10"
"1",1,2,2,1,2,2,0.05,4873.38506413014,862.426323819947,4010.95874031015,2711.12035622062,255.594251428574,2455.52610479205,7584.50542035076,1118.02057524852,6466.4848451022,0,0.229000000000011,0.208,0.213999999999932,0.0340000000000665,0.0349999999999889,0.221,0.0590000000000001,0,0,0,0.133,0.239,0.215000000000001,0.0980000000000112,0.0349999999999889,0.221000000000001,0.0590000000000001,0,0
"2",1,2,2,1,2,2,0.1,4902.88021855609,883.39040491743,4019.48981363863,2703.92209469654,276.494964464333,2427.42713023221,7606.80231325263,1159.88536938176,6446.91694387083,0.023750000000048,0.245999999999752,0.209000000000246,0.215999999999999,0.006,0.0192499999999538,0.221,0.0590000000000001,0,0,0,0.116,0.228000000000001,0.213000000000001,0.143750000000046,0.0192499999999538,0.221000000000001,0.0590000000000001,0,0
"3",1,2,2,1,2,2,0.15,4929.96706487479,902.42993177831,4027.53713309641,2693.3886692033,293.65083373754,2399.73783546576,7623.35573407808,1196.08076551585,6427.27496856217,0.0579999999999786,0.257999999999999,0.204,0.198,0,0.00200000000004642,0.220999999999977,0.0590000000000001,0,0,0,0.0839999999999999,0.237000000000001,0.211000000000001,0.185999999999977,0.00200000000004642,0.220999999999977,0.0590000000000001,0,0
"4",1,2,2,1,2,2,0.2,4954.33266207415,920.325637592035,4034.00702448202,2693.53844777473,311.579145670056,2381.95930210468,7647.87110984888,1231.90478326209,6415.96632658669,0.105399999999978,0.252999999999998,0.205,0.171,0,0,0.2066,0.0590000000000001,0,0,0,0.0559999999999978,0.236000000000001,0.224000000000001,0.216000000000001,0.00240000000000003,0.2066,0.0590000000000001,0,0
"5",1,2,2,1,2,2,0.25,4976.47321439497,935.50377985198,4040.96943454293,2683.95771764903,327.232430543375,2356.72528710565,7660.430932044,1262.73621039535,6397.69472164859,0.148199999999972,0.245999999999999,0.21,0.147,0,2.97956696165937e-14,0.1898,0.059,0,0,0,0.035,0.241000000000001,0.225000000000001,0.211000000000001,0.0392,0.1898,0.0590000000000001,0,0
"6",1,2,2,1,2,2,0.3,4996.77625651455,949.499514513333,4047.27674200123,2673.34737084698,341.645440582276,2331.70193026471,7670.12362736153,1291.14495509561,6378.97867226593,0.191000000000001,0.243999999999999,0.202,0.132,0,0,0.172,0.059,0,0,0,0.022,0.234000000000175,0.223999999999827,0.213000000000001,0.0760000000000001,0.172,0.0590000000000001,0,0
"7",1,2,2,1,2,2,0.35,5015.28883119007,962.062899422349,4053.22593176768,2660.27707779856,354.326806436002,2305.95027136256,7675.56590898863,1316.38970585835,6359.17620313024,0.231000000000001,0.237999999999999,0.203,0.116,0,0,0.153,0.0590000000000001,0,0,0,0.009,0.220000000000476,0.232999999999526,0.211000000000001,0.115,0.153,0.0590000000000001,0,0
"8",1,2,2,1,2,2,0.4,5031.82391612654,973.13860103306,4058.68531509345,2646.93561750019,369.506457858715,2277.42915964148,7678.75953362673,1342.64505889178,6336.11447473493,0.27139999999987,0.227000000000003,0.215,0.0910000000000002,0,0,0.136600000000127,0.059,0,0,0,0,0.204,0.237000000000001,0.206000000000001,0.157399999999873,0.136600000000127,0.059,0,0
"9",1,2,2,1,2,2,0.45,5046.22306637522,983.169723739979,4063.05334263517,2634.69418439342,383.55897821951,2251.13520617391,7680.91725076864,1366.72870195949,6314.18854880908,0.314000000000002,0.225999999999999,0.200999999999194,0.0810000000008053,0,0,0.119,0.0590000000000001,0,0,0,0,0.175,0.242000000000001,0.205000000000001,0.2,0.119,0.0590000000000001,0,0
"10",1,2,2,1,2,2,0.5,5058.46775250088,993.221695568075,4065.24605693269,2635.15666945947,398.312943015223,2236.84372644424,7693.62442196035,1391.5346385833,6302.08978337693,0.355999999999826,0.221000000000008,0.207000000000004,0.0599999999999956,0,0,0.0970000000001667,0.059,0,0,0,0,0.150999999999998,0.246999999999999,0.209000000000005,0.236000000000002,0.0979999999999978,0.0590000000000001,0,0
