"","c1","c2","c3","a1","a2","a3","delta","opt_obj","opt_obj1","opt_obj2","opt_surplus","opt_surplus1","opt_surplus2","opt_welfare","opt_welfare1","opt_welfare2"
"1",1,2,2,1,1,2,0.05,4077.24841278298,594.101010969958,3483.147401813,6457.1396546994,2620.45536788957,3836.68428680982,10534.3880674824,3214.55637885953,7319.83168862282
"2",1,2,2,1,1,2,0.1,4089.75549778257,603.031092251463,3486.72440553108,6495.50649757085,2658.82221075995,3836.6842868109,10585.2619953534,3261.85330301142,7323.40869234198
"3",1,2,2,1,1,2,0.15,4101.85512457625,612.023316505328,3489.83180807088,6541.54670901255,2704.86242220167,3836.68428681088,10643.4018335888,3316.885738707,7326.51609488176
"4",1,2,2,1,1,2,0.2,4113.51597011207,620.323490415356,3493.19247969666,6587.58692045126,2750.90263364145,3836.68428680981,10701.1028905633,3371.2261240568,7329.87676650647
"5",1,2,2,1,1,2,0.25,4124.72208752391,628.696930385438,3496.02515713843,6629.79044760924,2793.10616079834,3836.6842868109,10754.5125351332,3421.80309118377,7332.70944394933
"6",1,2,2,1,1,2,0.3,4135.51243620192,636.8612077378,3498.65122846407,6668.15729047616,2831.47300366584,3836.68428681032,10803.6697266781,3468.33421140364,7335.33551527439
"7",1,2,2,1,1,2,0.35,4145.84027899348,644.794508307122,3501.04577068632,6714.19750191908,2877.51321510817,3836.6842868109,10860.0377809126,3522.3077234153,7337.73005749722
"8",1,2,2,1,1,2,0.4,4155.77659189259,652.962535993623,3502.81405589894,6764.07439764714,2927.39011083629,3836.68428681085,10919.8509895397,3580.35264682991,7339.49834270979
"9",1,2,2,1,1,2,0.45,4165.32339032708,660.686141913662,3504.63724841338,6810.11460908934,2973.43032227844,3836.6842868109,10975.4379994164,3634.11646419211,7341.32153522428
"10",1,2,2,1,1,2,0.5,4174.49288059419,666.969581591571,3507.52329900258,6852.31813624427,3015.63384943337,3836.6842868109,11026.8110168385,3682.60343102494,7344.20758581349
"11",1,2,2,1,1,2,0.55,4183.23012663577,674.699144745982,3508.53098188976,6894.52166339919,3057.83737658829,3836.6842868109,11077.751790035,3732.53652133427,7345.21526870066
"12",1,2,2,1,1,2,0.6,4191.45752447797,681.14924831395,3510.30827616399,6936.72519055411,3100.04090374321,3836.6842868109,11128.1827150321,3781.19015205716,7346.9925629749
"13",1,2,2,1,1,2,0.65,4199.17540223551,686.496792655565,3512.67860957992,6971.25534913539,3134.57106232451,3836.68428681088,11170.4307513709,3821.06785498007,7349.3628963908
"14",1,2,2,1,1,2,0.7,4206.52571451014,691.340516379104,3515.18519813103,7009.62219200352,3172.93790519262,3836.6842868109,11216.1479065137,3864.27842157172,7351.86948494193
"15",1,2,2,1,1,2,0.75,4213.562174048,696.188987070219,3517.37318697778,7055.66240344525,3218.97811663435,3836.6842868109,11269.2245774933,3915.16710370457,7354.05747378869
"16",1,2,2,1,1,2,0.8,4220.2195784895,700.743966573972,3519.47561191551,7094.02924631336,3257.34495950246,3836.6842868109,11314.2488248029,3958.08892607643,7356.15989872641
"17",1,2,2,1,1,2,0.85,4226.43456016731,704.388044431817,3522.04651573546,7120.88603632029,3284.20174951049,3836.68428680979,11347.3205964876,3988.58979394231,7358.73080254526
"18",1,2,2,1,1,2,0.9,4232.26311918271,708.620909892066,3523.64220929061,7170.76293204958,3334.07864523868,3836.6842868109,11403.0260512323,4042.69955513074,7360.32649610151
"19",1,2,2,1,1,2,0.95,4237.66632742856,712.240459173859,3525.42586825468,7193.78303777043,3357.09875095954,3836.68428681089,11431.449365199,4069.3392101334,7362.11015506557
"20",1,2,2,1,1,2,1,4242.6784456394,715.420010206524,3527.25843543282,7232.14988063732,3395.46559382709,3836.68428681022,11474.8283262767,4110.88560403362,7363.94272224304
