"","c1","c2","c3","a1","a2","a3","delta","opt_obj","opt_obj1","opt_obj2","opt_surplus","opt_surplus1","opt_surplus2","opt_welfare","opt_welfare1","opt_welfare2"
"1",1,2,2,1,2,1,0.05,3882.3630717079,884.566063486236,2997.79700822161,6556.89344615755,2720.20915934784,3836.68428680971,10439.2565178654,3604.77522283408,6834.48129503132
"2",1,2,2,1,2,1,0.1,3896.5016513296,893.062304669646,3003.43934665992,6591.42360474113,2754.73931793023,3836.6842868109,10487.9252560707,3647.80162259987,6840.12363347082
"3",1,2,2,1,2,1,0.15,3910.17723420029,901.0061805954,3009.17105360485,6618.28039474851,2781.59610793782,3836.68428681068,10528.4576289488,3682.60228853322,6845.85534041553
"4",1,2,2,1,2,1,0.2,3923.40072417227,910.614232735926,3012.78649143631,6656.64723761691,2819.96295080601,3836.6842868109,10580.0479617892,3730.57718354194,6849.47077824721
"5",1,2,2,1,2,1,0.25,3936.07536194967,918.46628519378,3017.60907675584,6691.17739619454,2854.49310938662,3836.68428680793,10627.2527581442,3772.9593945804,6854.29336356377
"6",1,2,2,1,2,1,0.3,3948.22762685168,926.594595596884,3021.63303125476,6737.21760763994,2900.53332082904,3836.6842868109,10685.4452344916,3827.12791642593,6858.31731806566
"7",1,2,2,1,2,1,0.35,3959.84599688627,934.349825400493,3025.49617148574,6775.58445050761,2938.90016369702,3836.68428681059,10735.4304473939,3873.24998909751,6862.18045829633
"8",1,2,2,1,2,1,0.4,3970.96291239543,942.317632975614,3028.64527941978,6825.4613462366,2988.77705942569,3836.6842868109,10796.424258632,3931.09469240131,6865.32956623068
"9",1,2,2,1,2,1,0.45,3981.60284710437,949.124398716868,3032.47844838745,6859.99150481572,3023.30721800646,3836.68428680926,10841.5943519201,3972.43161672333,6869.16273519671
"10",1,2,2,1,2,1,0.5,3991.76218920768,955.083535327767,3036.67865387987,6890.68497911213,3054.00069230138,3836.68428681075,10882.4471683198,4009.08422762915,6873.36294069062
"11",1,2,2,1,2,1,0.55,4001.35193305341,961.561928018737,3039.79000503462,6932.8885062673,3096.2042194564,3836.6842868109,10934.2404393207,4057.76614747513,6876.47429184552
"12",1,2,2,1,2,1,0.6,4010.2852884704,967.905898222797,3042.37939024756,6975.09203342179,3138.40774661124,3836.68428681055,10985.3773218922,4106.31364483404,6879.06367705811
"13",1,2,2,1,2,1,0.65,4018.63707526485,974.211746216406,3044.42532904841,7028.80561343725,3192.1213266266,3836.68428681065,11047.4426887021,4166.33307284301,6881.10961585905
"14",1,2,2,1,2,1,0.7,4026.5185436555,979.092628040759,3047.42591561471,7059.49908773203,3222.81480092116,3836.68428681088,11086.0176313875,4201.90742896192,6884.11020242559
"15",1,2,2,1,2,1,0.75,4033.95983480594,984.029600982072,3049.93023382385,7094.02924631336,3257.34495950246,3836.6842868109,11127.9890811193,4241.37456048453,6886.61452063475
"16",1,2,2,1,2,1,0.8,4040.91887898484,988.597713500346,3052.32116548449,7120.88603632094,3284.20174951013,3836.68428681081,11161.8049153058,4272.79946301048,6889.0054522953
"17",1,2,2,1,2,1,0.85,4047.43067669374,992.954310738176,3054.47636595555,7166.92624776276,3330.24196095186,3836.6842868109,11214.3569244565,4323.19627169004,6891.16065276645
"18",1,2,2,1,2,1,0.9,4053.4653906416,996.290269190936,3057.17512145064,7193.78303776961,3357.0987509594,3836.68428681022,11247.2484284112,4353.38902015033,6893.85940826086
"19",1,2,2,1,2,1,0.95,4059.0224129218,1000.00444746152,3059.01796546024,7232.14988063855,3395.46559382765,3836.6842868109,11291.1722935603,4395.47004128917,6895.70225227114
"20",1,2,2,1,2,1,1,4064.11315556883,1002.12625582958,3061.98689973922,7259.00667064518,3422.32238383482,3836.68428681036,11323.119826214,4424.44863966441,6898.67118654958
