"","opt_obj","opt_obj1","opt_obj2","opt_surplus","opt_surplus1","opt_surplus2","opt_welfare","opt_welfare1","opt_welfare2","opt_sol"
"1",13340.5675010432,3173.40687977687,10167.1606212664,10417.0204730471,4590.94638297632,5826.07409007079,23757.5879740903,7764.35326275319,15993.2347113372,0
"2",13340.5675010432,3173.40687977687,10167.1606212664,10417.0204730471,4590.94638297632,5826.07409007079,23757.5879740903,7764.35326275319,15993.2347113372,0
"3",13340.5675010432,3173.40687977687,10167.1606212664,10417.0204730471,4590.94638297632,5826.07409007079,23757.5879740903,7764.35326275319,15993.2347113372,0
"4",13340.5675010432,3173.40687977687,10167.1606212664,10417.0204730471,4590.94638297632,5826.07409007079,23757.5879740903,7764.35326275319,15993.2347113372,0
"5",13340.5675010432,3173.40687977687,10167.1606212664,10417.0204730471,4590.94638297632,5826.07409007079,23757.5879740903,7764.35326275319,15993.2347113372,0
"6",13340.5675010432,3173.40687977687,10167.1606212664,10417.0204730471,4590.94638297632,5826.07409007079,23757.5879740903,7764.35326275319,15993.2347113372,0
"7",13340.5675010432,3173.40687977687,10167.1606212664,10417.0204730471,4590.94638297632,5826.07409007079,23757.5879740903,7764.35326275319,15993.2347113372,0
"8",13340.5675010432,3173.40687977687,10167.1606212664,10417.0204730471,4590.94638297632,5826.07409007079,23757.5879740903,7764.35326275319,15993.2347113372,0
"9",13340.5675010432,3173.40687977687,10167.1606212664,10417.0204730471,4590.94638297632,5826.07409007079,23757.5879740903,7764.35326275319,15993.2347113372,0
"10",13340.5675010432,3173.40687977687,10167.1606212664,10417.0204730471,4590.94638297632,5826.07409007079,23757.5879740903,7764.35326275319,15993.2347113372,0
"11",13340.5675010432,3173.40687977687,10167.1606212664,10417.0204730471,4590.94638297632,5826.07409007079,23757.5879740903,7764.35326275319,15993.2347113372,0
"12",13340.5675010432,3173.40687977687,10167.1606212664,10417.0204730471,4590.94638297632,5826.07409007079,23757.5879740903,7764.35326275319,15993.2347113372,0
"13",13340.5675010432,3173.40687977687,10167.1606212664,10417.0204730471,4590.94638297632,5826.07409007079,23757.5879740903,7764.35326275319,15993.2347113372,0
"14",13340.5675010432,3173.40687977687,10167.1606212664,10417.0204730471,4590.94638297632,5826.07409007079,23757.5879740903,7764.35326275319,15993.2347113372,0
"15",13340.5675010432,3173.40687977687,10167.1606212664,10417.0204730471,4590.94638297632,5826.07409007079,23757.5879740903,7764.35326275319,15993.2347113372,0
"16",13340.5675010432,3173.40687977687,10167.1606212664,10417.0204730471,4590.94638297632,5826.07409007079,23757.5879740903,7764.35326275319,15993.2347113372,0
"17",13340.5675010432,3173.40687977687,10167.1606212664,10417.0204730471,4590.94638297632,5826.07409007079,23757.5879740903,7764.35326275319,15993.2347113372,0
