"","opt_obj","opt_obj1","opt_obj2","opt_surplus","opt_surplus1","opt_surplus2","opt_welfare","opt_welfare1","opt_welfare2","opt_sol"
"1",13322.4372221302,3126.87172627891,10195.5654958512,10393.7161766875,4567.64208661603,5826.07409007147,23716.1533988177,7694.51381289494,16021.6395859227,0
"2",13322.4372221302,3126.87172627891,10195.5654958512,10393.7161766875,4567.64208661603,5826.07409007147,23716.1533988177,7694.51381289494,16021.6395859227,0
"3",13322.4372221302,3126.87172627891,10195.5654958512,10393.7161766875,4567.64208661603,5826.07409007147,23716.1533988177,7694.51381289494,16021.6395859227,0
"4",13322.4372221302,3126.87172627891,10195.5654958512,10393.7161766875,4567.64208661603,5826.07409007147,23716.1533988177,7694.51381289494,16021.6395859227,0
"5",13322.4372221302,3126.87172627891,10195.5654958512,10393.7161766875,4567.64208661603,5826.07409007147,23716.1533988177,7694.51381289494,16021.6395859227,0
"6",13322.4372221302,3126.87172627891,10195.5654958512,10393.7161766875,4567.64208661603,5826.07409007147,23716.1533988177,7694.51381289494,16021.6395859227,0
"7",13322.4372221302,3126.87172627891,10195.5654958512,10393.7161766875,4567.64208661603,5826.07409007147,23716.1533988177,7694.51381289494,16021.6395859227,0
"8",13322.4372221302,3126.87172627891,10195.5654958512,10393.7161766875,4567.64208661603,5826.07409007147,23716.1533988177,7694.51381289494,16021.6395859227,0
"9",13322.4372221302,3126.87172627891,10195.5654958512,10393.7161766875,4567.64208661603,5826.07409007147,23716.1533988177,7694.51381289494,16021.6395859227,0
"10",13322.4372221302,3126.87172627891,10195.5654958512,10393.7161766875,4567.64208661603,5826.07409007147,23716.1533988177,7694.51381289494,16021.6395859227,0
"11",13322.4372221302,3126.87172627891,10195.5654958512,10393.7161766875,4567.64208661603,5826.07409007147,23716.1533988177,7694.51381289494,16021.6395859227,0
"12",13322.4372221302,3126.87172627891,10195.5654958512,10393.7161766875,4567.64208661603,5826.07409007147,23716.1533988177,7694.51381289494,16021.6395859227,0
"13",13322.4372221302,3126.87172627891,10195.5654958512,10393.7161766875,4567.64208661603,5826.07409007147,23716.1533988177,7694.51381289494,16021.6395859227,0
"14",13322.4372221302,3126.87172627891,10195.5654958512,10393.7161766875,4567.64208661603,5826.07409007147,23716.1533988177,7694.51381289494,16021.6395859227,0
"15",13322.4372221302,3126.87172627891,10195.5654958512,10393.7161766875,4567.64208661603,5826.07409007147,23716.1533988177,7694.51381289494,16021.6395859227,0
"16",13322.4372221302,3126.87172627891,10195.5654958512,10393.7161766875,4567.64208661603,5826.07409007147,23716.1533988177,7694.51381289494,16021.6395859227,0
"17",13322.4372221302,3126.87172627891,10195.5654958512,10393.7161766875,4567.64208661603,5826.07409007147,23716.1533988177,7694.51381289494,16021.6395859227,0
"18",13322.4372221302,3126.87172627891,10195.5654958512,10393.7161766875,4567.64208661603,5826.07409007147,23716.1533988177,7694.51381289494,16021.6395859227,0
"19",13322.4372221302,3126.87172627891,10195.5654958512,10393.7161766875,4567.64208661603,5826.07409007147,23716.1533988177,7694.51381289494,16021.6395859227,0
"20",13322.4372221302,3126.87172627891,10195.5654958512,10393.7161766875,4567.64208661603,5826.07409007147,23716.1533988177,7694.51381289494,16021.6395859227,0
"21",13322.4372221302,3126.87172627891,10195.5654958512,10393.7161766875,4567.64208661603,5826.07409007147,23716.1533988177,7694.51381289494,16021.6395859227,0
"22",13322.4372221302,3126.87172627891,10195.5654958512,10393.7161766875,4567.64208661603,5826.07409007147,23716.1533988177,7694.51381289494,16021.6395859227,0
"23",13322.4372221302,3126.87172627891,10195.5654958512,10393.7161766875,4567.64208661603,5826.07409007147,23716.1533988177,7694.51381289494,16021.6395859227,0
"24",13322.4372221302,3126.87172627891,10195.5654958512,10393.7161766875,4567.64208661603,5826.07409007147,23716.1533988177,7694.51381289494,16021.6395859227,0
"25",13322.4372221302,3126.87172627891,10195.5654958512,10393.7161766875,4567.64208661603,5826.07409007147,23716.1533988177,7694.51381289494,16021.6395859227,0
"26",13322.4372221302,3126.87172627891,10195.5654958512,10393.7161766875,4567.64208661603,5826.07409007147,23716.1533988177,7694.51381289494,16021.6395859227,0
