"","a1","a2","a3","c1","c2","c3","delta","opt_obj","opt_obj1","opt_obj2","opt_surplus","opt_surplus1","opt_surplus2","opt_welfare","opt_welfare1","opt_welfare2","alp1_1","alp1_2","alp1_3","alp1_4","alp1_5","alp1_6","alp1_7","alp1_8","alp1_9","alp1_10","alp2_1","alp2_2","alp2_3","alp2_4","alp2_5","alp2_6","alp2_7","alp2_8","alp2_9","alp2_10"
"1",1,2,1,1,1,2,0.05,3349.03092074971,704.288076434662,2644.74284431503,1767.45874094805,238.536558067536,1528.92218288052,5116.48966169776,942.824634502198,4173.66502719555,0.261000000000001,0.239,0.211999999999999,0.151,0.137,0,0,0,0,0,0.236000000000001,0.239,0.211999999999999,0.151,0.162,0,0,0,0,0
"2",1,2,1,1,1,2,0.1,3354.65518681083,708.326903920078,2646.32828289074,1757.69062158999,243.654190495732,1514.03643109426,5112.34580840082,951.981094415809,4160.364713985,0.279000000000001,0.239999999999999,0.212999999999999,0.138999999999999,0.129000000000001,0,0,0,0,0,0.229000000000001,0.239999999999999,0.212999999999999,0.138999999999999,0.179000000000001,0,0,0,0,0
"3",1,2,1,1,1,2,0.15,3359.85498231175,712.382498165204,2647.47248414654,1749.46298865185,248.224501660764,1501.23848699108,5109.31797096359,960.606999825968,4148.71097113762,0.301000000000001,0.238999999999999,0.208999999999999,0.132,0.119000000000001,0,0,0,0,0,0.226000000000001,0.238999999999999,0.208999999999999,0.132,0.194000000000001,0,0,0,0,0
"4",1,2,1,1,1,2,0.2,3364.66553501911,715.475774922886,2649.18976009623,1735.4385063816,252.605018214642,1482.83348816696,5100.10404140071,968.080793137528,4132.0232482632,0.318000000000001,0.236999999999999,0.211,0.122,0.112,0,0,0,0,0,0.218000000000001,0.236999999999999,0.210999999999999,0.122,0.212000000000001,0,0,0,0,0
"5",1,2,1,1,1,2,0.25,3369.09994250455,718.847035600451,2650.25290690412,1730.2561117112,257.806065616702,1472.4500460945,5099.35605421575,976.653101217153,4122.70295299862,0.337000000000001,0.237999999999999,0.208999999999999,0.122,0.0940000000000004,0,0,0,0,0,0.212,0.237999999999999,0.208999999999999,0.122,0.219,0,0,0,0,0
"6",1,2,1,1,1,2,0.3,3373.25725717285,721.287793006181,2651.96946416667,1720.87165487858,261.091448317453,1459.78020656112,5094.12891205143,982.379241323634,4111.7496707278,0.352000000000001,0.235999999999999,0.211999999999999,0.131,0.0690000000000005,0,0,0,0,0,0.202000000000001,0.235999999999999,0.211999999999999,0.131,0.219,0,0,0,0,0
"7",1,2,1,1,1,2,0.35,3377.15827502637,723.727989963025,2653.43028506336,1715.53181899419,267.179858568876,1448.35196042531,5092.69009402056,990.907848531901,4101.78224548867,0.368000000000001,0.235999999999999,0.210999999999999,0.141,0.0440000000000004,0,0,0,0,0,0.193000000000001,0.235999999999999,0.210999999999999,0.141,0.219,0,0,0,0,0
"8",1,2,1,1,1,2,0.4,3380.74707179212,726.21850800556,2654.52856378658,1711.7368332876,272.729533306459,1439.00729998114,5092.48390507972,998.94804131202,4093.53586376772,0.385000000000001,0.238999999999999,0.205999999999999,0.151,0.0190000000000004,0,0,0,0,0,0.185000000000001,0.238999999999999,0.205999999999999,0.151,0.219,0,0,0,0,0
"9",1,2,1,1,1,2,0.45,3383.99456926697,728.442968473896,2655.5516007931,1707.03684177974,277.716027086139,1429.32081469361,5091.03141104672,1006.15899556004,4084.87241548671,0.404000000000001,0.235999999999999,0.205999999999999,0.154,0,0,0,0,0,0,0.179000000000001,0.235999999999999,0.205999999999999,0.16,0.219,0,0,0,0,0
"10",1,2,1,1,1,2,0.5,3386.96680049474,730.566921036044,2656.39987945873,1704.99671151736,283.974361183532,1421.02235033383,5091.9635120121,1014.54128221958,4077.42222979255,0.42,0.239,0.205999999999999,0.135,0,0,0,0,0,0,0.170000000000001,0.238999999999999,0.205999999999999,0.166,0.219,0,0,0,0,0
"11",1,2,1,1,1,2,0.55,3389.68372039434,732.588812910642,2657.09490748372,1701.61726062074,288.070240231498,1413.54702038924,5091.30098101508,1020.65905314214,4070.64192787297,0.439,0.236,0.210999999999999,0.114,0,0,0,0,0,0,0.164000000000001,0.235999999999999,0.210999999999999,0.17,0.219,0,0,0,0,0
"12",1,2,1,1,1,2,0.6,3392.11853953337,734.339537292779,2657.77900224063,1700.24942700404,294.960666827251,1405.28876017679,5092.36796653741,1029.30020412003,4063.06776241741,0.457,0.236,0.210999999999999,0.0960000000000001,0,0,0,0,0,0,0.157000000000001,0.235999999999999,0.210999999999999,0.177,0.219,0,0,0,0,0
"13",1,2,1,1,1,2,0.65,3394.27616922713,735.807944341743,2658.46822488542,1697.34251342963,301.425962754234,1395.91655067539,5091.61868265675,1037.23390709598,4054.38477556081,0.474000000000001,0.235999999999999,0.210999999999999,0.079,0,0,0,0,0,0,0.149000000000001,0.235999999999998,0.210999999999999,0.185,0.219,0,0,0,0,0
"14",1,2,1,1,1,2,0.7,3396.12665097296,737.305586236111,2658.82106473689,1699.71318781856,309.624783626438,1390.08840419212,5095.83983879152,1046.93036986255,4048.90946892901,0.496000000000001,0.230999999999999,0.214999999999999,0.058,0,0,0,0,0,0,0.146000000000001,0.230999999999999,0.214999999999999,0.189,0.219,0,0,0,0,0
"15",1,2,1,1,1,2,0.75,3397.69223411515,738.409943807989,2659.2822903072,1696.18781395699,314.520168746089,1381.6676452109,5093.88004807214,1052.93011255408,4040.9499355181,0.513000000000002,0.231,0.216999999999999,0.0389999999999994,0,0,0,0,0,0,0.138000000000003,0.230999999999999,0.216999999999999,0.194999999999999,0.219,0,0,0,0,0
"16",1,2,1,1,1,2,0.8,3398.97115393071,739.397158472797,2659.57399545796,1691.60624477291,318.194384377149,1373.41186039576,5090.57739870362,1057.59154284995,4032.98585585372,0.535000000000002,0.23,0.206999999999999,0.0279999999999995,0,0,0,0,0,0,0.135000000000002,0.23,0.206999999999999,0.208999999999999,0.219,0,0,0,0,0
"17",1,2,1,1,1,2,0.85,3399.9326416092,740.043879453604,2659.88876215563,1683.10446279867,321.691185160235,1361.41327763843,5083.03710440786,1061.73506461384,4021.30203979406,0.555,0.226,0.198999999999999,0.0200000000000008,0,0,0,0,0,0,0.13,0.226,0.198999999999999,0.226,0.219,0,0,0,0,0
"18",1,2,1,1,1,2,0.9,3400.54154116334,740.527067476703,2660.01447368668,1681.95904650178,326.558470132186,1355.4005763696,5082.50058766513,1067.08553760889,4015.41505005628,0.575000000000001,0.224999999999993,0.186000000000014,0.0139999999999928,0,0,0,0,0,0,0.125000000000001,0.224999999999993,0.200000000000006,0.231,0.219,0,0,0,0,0
"19",1,2,1,1,1,2,0.95,3400.92494530408,740.849622713778,2660.07532259034,1685.08430920026,332.984960377239,1352.09934882302,5086.00925450434,1073.83458309102,4012.17467141336,0.597000000000001,0.221999999999999,0.170000000000014,0.0109999999999866,0,0,0,0,0,0,0.122,0.221999999999999,0.205999999999999,0.231,0.219,0,0,0,0,0
"20",1,2,1,1,1,2,1,3401.11337895689,740.989874884096,2660.12350407284,1684.49823720278,337.46888583569,1347.02935136709,5085.61161615967,1078.45876071979,4007.15285543993,0.616000000000002,0.22,0.158999999999999,0.00499999999999888,0,0,0,0,0,0,0.116000000000002,0.219999999999998,0.213999999999999,0.231,0.219,0,0,0,0,0
