"","a1","a2","a3","c1","c2","c3","delta","opt_obj","opt_obj1","opt_obj2","opt_surplus","opt_surplus1","opt_surplus2","opt_welfare","opt_welfare1","opt_welfare2","alp1_1","alp1_2","alp1_3","alp1_4","alp1_5","alp1_6","alp1_7","alp1_8","alp1_9","alp1_10","alp2_1","alp2_2","alp2_3","alp2_4","alp2_5","alp2_6","alp2_7","alp2_8","alp2_9","alp2_10"
"1",1,1,2,1,2,2,0.05,4173.5147814454,643.873765862065,3529.64101558329,2142.51068749111,227.740609723247,1914.77007776786,6316.02546893651,871.614375585312,5444.41109335116,0.735999999999993,0,0,0,0,0,0,0,0,0.264000000000003,0,0,0.263000000002495,0.422999999997502,0.314000000000001,0,0,0,0,0
"2",1,1,2,1,2,2,0.1,4193.61171945478,661.10345955141,3532.50825990331,2101.21216403672,229.703068261621,1871.5090957751,6294.8238834915,890.806527813031,5404.0173556784,0.800222222221924,0,0,0,0,0,0,0,0,0.19977777777807,0,0,0.212,0.427999999999997,0.360000000000002,0,0,0,0,0
"3",1,1,2,1,2,2,0.15,4207.2071541447,673.011889394155,3534.19526475047,2066.92332568383,230.664278675753,1836.25904700807,6274.13047982853,903.676168069908,5370.45431175854,0.865999999999997,0,0,0,0,0,0,0,0,0.134,0,0,0.161000000002736,0.44699999999726,0.392000000000002,0,0,0,0,0
"4",1,1,2,1,2,2,0.2,4214.45505009337,679.62693941126,3534.82811068203,2043.36814700013,230.97638010156,1812.39176689857,6257.8231970935,910.60331951282,5347.2198775806,0.934666666666363,0,0,0,0,0,0,0,0,0.0653333333336364,0,0,0.13,0.451999999999995,0.418000000000002,0,0,0,0,0
"5",1,1,2,1,2,2,0.25,4216.33838252776,681.343898956477,3534.9944835712,2021.03069829752,231.006990272362,1790.02370802516,6237.36908082529,912.350889228839,5325.01819159636,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"6",1,1,2,1,2,2,0.3,4216.33838252776,681.343898956477,3534.9944835712,2021.03069829752,231.006990272362,1790.02370802516,6237.36908082529,912.350889228839,5325.01819159636,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"7",1,1,2,1,2,2,0.35,4216.33838252776,681.343898956477,3534.9944835712,2021.03069829752,231.006990272362,1790.02370802516,6237.36908082529,912.350889228839,5325.01819159636,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"8",1,1,2,1,2,2,0.4,4216.33838252776,681.343898956477,3534.9944835712,2021.03069829752,231.006990272362,1790.02370802516,6237.36908082529,912.350889228839,5325.01819159636,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"9",1,1,2,1,2,2,0.45,4216.33838252776,681.343898956477,3534.9944835712,2021.03069829752,231.006990272362,1790.02370802516,6237.36908082529,912.350889228839,5325.01819159636,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"10",1,1,2,1,2,2,0.5,4216.33838252776,681.343898956477,3534.9944835712,2021.03069829752,231.006990272362,1790.02370802516,6237.36908082529,912.350889228839,5325.01819159636,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"11",1,1,2,1,2,2,0.55,4216.33838252776,681.343898956477,3534.9944835712,2021.03069829752,231.006990272362,1790.02370802516,6237.36908082529,912.350889228839,5325.01819159636,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"12",1,1,2,1,2,2,0.6,4216.33838252776,681.343898956477,3534.9944835712,2021.03069829752,231.006990272362,1790.02370802516,6237.36908082529,912.350889228839,5325.01819159636,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"13",1,1,2,1,2,2,0.65,4216.33838252776,681.343898956477,3534.9944835712,2021.03069829752,231.006990272362,1790.02370802516,6237.36908082529,912.350889228839,5325.01819159636,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"14",1,1,2,1,2,2,0.7,4216.33838252776,681.343898956477,3534.9944835712,2021.03069829752,231.006990272362,1790.02370802516,6237.36908082529,912.350889228839,5325.01819159636,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"15",1,1,2,1,2,2,0.75,4216.33838252776,681.343898956477,3534.9944835712,2021.03069829752,231.006990272362,1790.02370802516,6237.36908082529,912.350889228839,5325.01819159636,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"16",1,1,2,1,2,2,0.8,4216.33838252776,681.343898956477,3534.9944835712,2021.03069829752,231.006990272362,1790.02370802516,6237.36908082529,912.350889228839,5325.01819159636,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"17",1,1,2,1,2,2,0.85,4216.33838252776,681.343898956477,3534.9944835712,2021.03069829752,231.006990272362,1790.02370802516,6237.36908082529,912.350889228839,5325.01819159636,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"18",1,1,2,1,2,2,0.9,4216.33838252776,681.343898956477,3534.9944835712,2021.03069829752,231.006990272362,1790.02370802516,6237.36908082529,912.350889228839,5325.01819159636,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"19",1,1,2,1,2,2,0.95,4216.33838252776,681.343898956477,3534.9944835712,2021.03069829752,231.006990272362,1790.02370802516,6237.36908082529,912.350889228839,5325.01819159636,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
"20",1,1,2,1,2,2,1,4216.33838252776,681.343898956477,3534.9944835712,2021.03069829752,231.006990272362,1790.02370802516,6237.36908082529,912.350889228839,5325.01819159636,1,0,0,0,0,0,0,0,0,0,0,0,0.109,0.441,0.450000000000001,0,0,0,0,0
