"","c1","c2","c3","a1","a2","a3","delta","opt_obj","opt_obj1","opt_obj2","opt_surplus","opt_surplus1","opt_surplus2","opt_welfare","opt_welfare1","opt_welfare2","alp1_1","alp1_2","alp1_3","alp1_4","alp1_5","alp1_6","alp1_7","alp1_8","alp1_9","alp1_10","alp2_1","alp2_2","alp2_3","alp2_4","alp2_5","alp2_6","alp2_7","alp2_8","alp2_9","alp2_10","alp12_diff_1","alp12_diff_2","alp12_diff_3","alp12_diff_4","alp12_diff_5","alp12_diff_6","alp12_diff_7","alp12_diff_8","alp12_diff_9","alp12_diff_10","alp_diff","gini_coef1","gini_coef2","gini_coef3","gini_coef4","gini_coef5","gini_coef6","gini_coef7","gini_coef8","gini_coef9","gini_coef10","gini"
"1",1,1,1,1,2,2,0.05,3174.04529073572,661.187234414743,2512.858056321,852.094057940972,79.9299444785884,772.164113462384,4026.13934867669,741.117178893331,3285.02216978338,0.748000000000024,0.0970000000000254,0.154999999999956,0,0,0,0,0,0,0,0.523000000000075,0.321999999999954,0.154999999999974,0,0,0,0,0,0,0,0.224999999999949,0.224999999999929,1.79301018476963e-14,0,0,0,0,0,0,0,0.449999999999895,0.0885129819039855,0.268496420047661,2.8919519109194e-14,NA,NA,NA,NA,NA,NA,NA,0.357009401951675
"2",1,1,1,1,2,2,0.1,3193.59894842865,673.431868912727,2520.16707951592,837.608691125138,96.2479189905725,741.360772134566,4031.20763955379,769.6797879033,3261.52785165048,0.868999999999972,0,0.131000000000027,0,0,0,0,0,0,0,0.423,0.442,0.135,0,0,0,0,0,0,0,0.445999999999971,0.442,0.00399999999997222,0,0,0,0,0,0,0,0.891999999999944,0.172600619195039,0.5,0.00751879699242822,NA,NA,NA,NA,NA,NA,NA,0.680119416187467
"3",1,1,1,1,2,2,0.15,3206.13833259864,677.692770121893,2528.44556247672,776.910116510223,96.2750462833995,680.635070226823,3983.04844910887,773.967816405292,3209.08063270355,0.906999999999959,0,0.0930000000000414,0,0,0,0,0,0,0,0.351000000000001,0.437,0.211999999999999,0,0,0,0,0,0,0,0.555999999999957,0.437,0.118999999999958,0,0,0,0,0,0,0,1.11199999999992,0.220985691573917,0.5,0.19508196721302,NA,NA,NA,NA,NA,NA,NA,0.916067658786937
"4",1,1,1,1,2,2,0.2,3213.04523715118,680.424944698745,2532.62029245241,730.31769911604,96.2764211068651,634.041278009175,3943.36293626722,776.70136580561,3166.66157046159,0.950999999999988,0,0.048999999999998,0,0,0,0,0,0,0,0.285,0.431999999999998,0.283,0,0,0,0,0,0,0,0.665999999999987,0.431999999999998,0.234000000000002,0,0,0,0,0,0,0,1.33199999999999,0.269417475728153,0.5,0.352409638554222,NA,NA,NA,NA,NA,NA,NA,1.12182711428237
"5",1,1,1,1,2,2,0.25,3215.01704646669,681.343898956477,2533.67314751021,689.980815312136,96.2764520341238,593.704363278012,3904.99786177883,777.620350990601,3127.37751078822,1,0,0,0,0,0,0,0,0,0,0.22,0.442000000000004,0.338000000000002,0,0,0,0,0,0,0,0.78,0.442000000000004,0.338000000000002,0,0,0,0,0,0,0,1.56000000000001,0.319672131147541,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,1.31967213114754
"6",1,1,1,1,2,2,0.3,3215.01704646669,681.343898956477,2533.67314751021,689.980815312136,96.2764520341238,593.704363278012,3904.99786177883,777.620350990601,3127.37751078822,1,0,0,0,0,0,0,0,0,0,0.22,0.442,0.338,0,0,0,0,0,0,0,0.78,0.442,0.338,0,0,0,0,0,0,0,1.56,0.319672131147541,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,1.31967213114754
"7",1,1,1,1,2,2,0.35,3215.01704646669,681.343898956477,2533.67314751021,689.980815312136,96.2764520341238,593.704363278012,3904.99786177883,777.620350990601,3127.37751078822,1,0,0,0,0,0,0,0,0,0,0.219999999999999,0.442,0.338000000000002,0,0,0,0,0,0,0,0.780000000000001,0.442,0.338000000000002,0,0,0,0,0,0,0,1.56,0.319672131147542,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,1.31967213114754
"8",1,1,1,1,2,2,0.4,3215.01704646669,681.343898956477,2533.67314751021,689.980815312136,96.2764520341238,593.704363278012,3904.99786177883,777.620350990601,3127.37751078822,1,0,0,0,0,0,0,0,0,0,0.219999999999999,0.442,0.338000000000002,0,0,0,0,0,0,0,0.780000000000001,0.442,0.338000000000002,0,0,0,0,0,0,0,1.56,0.319672131147542,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,1.31967213114754
"9",1,1,1,1,2,2,0.45,3215.01704646669,681.343898956477,2533.67314751021,689.980815312136,96.2764520341238,593.704363278012,3904.99786177883,777.620350990601,3127.37751078822,1,0,0,0,0,0,0,0,0,0,0.219999999999999,0.442,0.338000000000002,0,0,0,0,0,0,0,0.780000000000001,0.442,0.338000000000002,0,0,0,0,0,0,0,1.56,0.319672131147542,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,1.31967213114754
"10",1,1,1,1,2,2,0.5,3215.01704646669,681.343898956477,2533.67314751021,689.980815312136,96.2764520341238,593.704363278012,3904.99786177883,777.620350990601,3127.37751078822,1,0,0,0,0,0,0,0,0,0,0.219999999999999,0.442,0.338000000000002,0,0,0,0,0,0,0,0.780000000000001,0.442,0.338000000000002,0,0,0,0,0,0,0,1.56,0.319672131147542,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,1.31967213114754
"11",1,1,1,1,2,2,0.55,3215.01704646669,681.343898956477,2533.67314751021,689.980815312136,96.2764520341238,593.704363278012,3904.99786177883,777.620350990601,3127.37751078822,1,0,0,0,0,0,0,0,0,0,0.219999999999999,0.442,0.338000000000002,0,0,0,0,0,0,0,0.780000000000001,0.442,0.338000000000002,0,0,0,0,0,0,0,1.56,0.319672131147542,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,1.31967213114754
"12",1,1,1,1,2,2,0.6,3215.01704646669,681.343898956477,2533.67314751021,689.980815312136,96.2764520341238,593.704363278012,3904.99786177883,777.620350990601,3127.37751078822,1,0,0,0,0,0,0,0,0,0,0.219999999999999,0.442,0.338000000000001,0,0,0,0,0,0,0,0.780000000000001,0.442,0.338000000000001,0,0,0,0,0,0,0,1.56,0.319672131147542,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,1.31967213114754
"13",1,1,1,1,2,2,0.65,3215.01704646669,681.343898956477,2533.67314751021,689.980815312136,96.2764520341238,593.704363278012,3904.99786177883,777.620350990601,3127.37751078822,1,0,0,0,0,0,0,0,0,0,0.219999999999999,0.442,0.338000000000002,0,0,0,0,0,0,0,0.780000000000001,0.442,0.338000000000002,0,0,0,0,0,0,0,1.56,0.319672131147542,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,1.31967213114754
"14",1,1,1,1,2,2,0.7,3215.01704646669,681.343898956477,2533.67314751021,689.980815312136,96.2764520341238,593.704363278012,3904.99786177883,777.620350990601,3127.37751078822,1,0,0,0,0,0,0,0,0,0,0.219999999999999,0.442,0.338000000000002,0,0,0,0,0,0,0,0.780000000000001,0.442,0.338000000000002,0,0,0,0,0,0,0,1.56,0.319672131147542,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,1.31967213114754
"15",1,1,1,1,2,2,0.75,3215.01704646669,681.343898956477,2533.67314751021,689.980815312136,96.2764520341238,593.704363278012,3904.99786177883,777.620350990601,3127.37751078822,1,0,0,0,0,0,0,0,0,0,0.219999999999999,0.442000000000001,0.338000000000002,0,0,0,0,0,0,0,0.780000000000001,0.442000000000001,0.338000000000002,0,0,0,0,0,0,0,1.56,0.319672131147542,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,1.31967213114754
"16",1,1,1,1,2,2,0.8,3215.01704646669,681.343898956477,2533.67314751021,689.980815312136,96.2764520341238,593.704363278012,3904.99786177883,777.620350990601,3127.37751078822,1,0,0,0,0,0,0,0,0,0,0.219999999999999,0.442,0.338000000000002,0,0,0,0,0,0,0,0.780000000000001,0.442,0.338000000000002,0,0,0,0,0,0,0,1.56,0.319672131147542,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,1.31967213114754
"17",1,1,1,1,2,2,0.85,3215.01704646669,681.343898956477,2533.67314751021,689.980815312136,96.2764520341238,593.704363278012,3904.99786177883,777.620350990601,3127.37751078822,1,0,0,0,0,0,0,0,0,0,0.219999999999999,0.442,0.338000000000001,0,0,0,0,0,0,0,0.780000000000001,0.442,0.338000000000001,0,0,0,0,0,0,0,1.56,0.319672131147542,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,1.31967213114754
"18",1,1,1,1,2,2,0.9,3215.01704646669,681.343898956477,2533.67314751021,689.980815312136,96.2764520341238,593.704363278012,3904.99786177883,777.620350990601,3127.37751078822,1,0,0,0,0,0,0,0,0,0,0.219999999999998,0.442,0.338000000000002,0,0,0,0,0,0,0,0.780000000000001,0.442,0.338000000000002,0,0,0,0,0,0,0,1.56,0.319672131147542,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,1.31967213114754
"19",1,1,1,1,2,2,0.95,3215.01704646669,681.343898956477,2533.67314751021,689.980815312136,96.2764520341238,593.704363278012,3904.99786177883,777.620350990601,3127.37751078822,1,0,0,0,0,0,0,0,0,0,0.22,0.442,0.338000000000001,0,0,0,0,0,0,0,0.78,0.442,0.338000000000001,0,0,0,0,0,0,0,1.56,0.319672131147541,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,1.31967213114754
"20",1,1,1,1,2,2,1,3215.01704646669,681.343898956477,2533.67314751021,689.980815312136,96.2764520341238,593.704363278012,3904.99786177883,777.620350990601,3127.37751078822,1,0,0,0,0,0,0,0,0,0,0.219999999999999,0.442,0.338,0,0,0,0,0,0,0,0.780000000000001,0.442,0.338,0,0,0,0,0,0,0,1.56,0.319672131147542,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,1.31967213114754
