"","c1","c2","c3","a1","a2","a3","delta","opt_obj","opt_obj1","opt_obj2","opt_surplus","opt_surplus1","opt_surplus2","opt_welfare","opt_welfare1","opt_welfare2","alp1_1","alp1_2","alp1_3","alp1_4","alp1_5","alp1_6","alp1_7","alp1_8","alp1_9","alp1_10","alp2_1","alp2_2","alp2_3","alp2_4","alp2_5","alp2_6","alp2_7","alp2_8","alp2_9","alp2_10","alp12_diff_1","alp12_diff_2","alp12_diff_3","alp12_diff_4","alp12_diff_5","alp12_diff_6","alp12_diff_7","alp12_diff_8","alp12_diff_9","alp12_diff_10","alp_diff","gini_coef1","gini_coef2","gini_coef3","gini_coef4","gini_coef5","gini_coef6","gini_coef7","gini_coef8","gini_coef9","gini_coef10","gini"
"1",1,2,2,1,2,1,0.05,3896.5793832705,892.851717668022,3003.72766560242,1151.09034213774,110.906478220646,1040.18386391709,5047.66972540824,1003.75819588867,4043.91152951951,0.039999999999902,0.246,0.210000000000169,0.216999999999888,0,0.00700000000004199,0.221,0.059,0,0,0.0209999999998882,0.203000000000028,0.21100000000014,0.194999999999944,0.082999999999958,0.00700000000004199,0.221,0.059,0,0,0.0190000000000138,0.0429999999999719,0.000999999999971135,0.0219999999999436,0.082999999999958,8.67361737988404e-19,2.77555756156289e-17,0,0,0,0.167999999999858,0.155737704918682,0.0478841870823711,0.00118764845602185,0.026699029126156,0.5,3.09772049279715e-17,3.13977099724309e-17,0,NA,NA,0.731508569583231
"2",1,2,2,1,2,1,0.1,3923.23555063829,907.880483462053,3015.35506717617,1128.66738612398,117.874287759108,1010.79309836487,5051.90293676227,1025.75477122116,4026.14816554104,0.0669999999999998,0.26,0.205000000000001,0.194999999999999,0,0,0.214,0.059,0,0,0,0.184000000000058,0.226999999999942,0.197000000000001,0.119,0,0.214,0.059,0,0,0.0669999999999998,0.0759999999999425,0.0219999999999405,0.00200000000000158,0.119,0,5.55111512312578e-17,0,0,0,0.285999999999885,0.5,0.0855855855855097,0.0254629629628974,0.00255102040816529,0.5,NA,6.48494757374508e-17,0,NA,NA,1.11359956895657
"3",1,2,2,1,2,1,0.15,3947.65435940451,923.834262218089,3023.82009718634,1116.24029202786,127.768455567455,988.471836460405,5063.89465143237,1051.60271778554,4012.29193364675,0.111499999999978,0.254,0.205000000000001,0.170999999999999,0,0,0.199500000000021,0.059,0,0,0,0.148,0.232,0.206000000000001,0.155499999999978,0,0.199500000000022,0.059,0,0,0.111499999999978,0.106000000000001,0.0269999999999985,0.0350000000000014,0.155499999999978,0,7.49400541621981e-16,0,0,0,0.434999999999958,0.5,0.131840796019901,0.0308924485125841,0.046419098143238,0.5,NA,9.39098423085089e-16,0,NA,NA,1.20915234267572
"4",1,2,2,1,2,1,0.2,3969.80198091015,938.980827580136,3030.82115332994,1109.14473122592,138.079025081456,971.065706144467,5078.94671213607,1077.05985266159,4001.8868594744,0.157499999999977,0.244,0.21,0.146,0,0,0.1835,0.059,0,0,0,0.129,0.22,0.201,0.2075,0,0.1835,0.059,0,0,0.157499999999977,0.115,0.00999999999999995,0.0550000000000001,0.2075,0,1.38777878078145e-16,6.93889390390723e-18,0,0,0.544999999999978,0.5,0.154155495978552,0.0116279069767441,0.0792507204610953,0.5,NA,1.89070678580578e-16,2.94020928131662e-17,NA,NA,1.24503412341639
"5",1,2,2,1,2,1,0.25,3989.81296081607,953.2283753696,3036.58458544641,1102.51675325848,145.419157128464,957.097596130017,5092.32971407455,1098.64753249806,3993.68218157642,0.199999999999919,0.242999999999994,0.20500000000001,0.127999999999997,0,0,0.16500000000008,0.059,0,0,0,0.111,0.215999999999832,0.202000000000168,0.222,0.024999999999919,0.165000000000081,0.059,0,0,0.199999999999919,0.131999999999994,0.0109999999998225,0.0740000000001703,0.222,0.024999999999919,3.33066907387547e-16,6.93889390390723e-18,0,0,0.663999999999825,0.5,0.186440677966096,0.0130641330164212,0.112121212121414,0.5,0.5,5.04646829374825e-16,2.94020928131662e-17,NA,NA,1.81162602310393
"6",1,2,2,1,2,1,0.3,4008.08085212494,964.362199455883,3043.71865266898,1085.33052606554,149.739879619586,935.590646445957,5093.41137819049,1114.10207907547,3979.30929911494,0.237199999999692,0.237000000000341,0.204000000000001,0.115,0,0,0.147799999999966,0.059,0,0,0,0.0799999999999999,0.227999999999999,0.208000000000001,0.206,0.0712000000000339,0.147799999999966,0.059,0,0,0.237199999999692,0.157000000000341,0.0239999999999987,0.093000000000001,0.206,0.0712000000000339,5.55111512312578e-17,0,0,0,0.788400000000067,0.5,0.247634069400903,0.0277777777777763,0.143962848297215,0.5,0.5,9.38957226509991e-17,0,NA,NA,1.91937469547589
"7",1,2,2,1,2,1,0.35,4024.53064751826,974.390894668554,3050.13975284967,1075.57085502951,159.956452410358,915.614402619157,5100.10150254777,1134.34734707891,3965.75415546883,0.275999999999914,0.226,0.215000000000201,0.0899999999997999,0,8.16366427316333e-14,0.134000000000003,0.059,0,0,0,0.053,0.227999999999999,0.218000000000001,0.202,0.105999999999998,0.134000000000002,0.059,0,0,0.275999999999914,0.173,0.0129999999997982,0.128000000000201,0.202,0.105999999999916,3.05311331771918e-16,6.93889390390723e-18,0,0,0.89799999999983,0.5,0.310035842293907,0.0146726862300139,0.207792207792669,0.5,0.49999999999923,5.69610693604315e-16,2.94020928131662e-17,NA,NA,2.03250073631582
"8",1,2,2,1,2,1,0.4,4039.0940286457,982.180109895956,3056.91391874974,1057.71200639717,165.960140273931,891.751866123244,5096.80603504287,1148.14025016989,3948.66578487299,0.308999999999998,0.225,0.204000000000001,0.0830000000000001,0,0,0.12,0.0590000000000001,0,0,0,0.026,0.225,0.218000000000001,0.208000000000613,0.143999999999388,0.12,0.059,0,0,0.308999999999998,0.199,0.0209999999999984,0.135000000000001,0.208000000000613,0.143999999999388,5.55111512312578e-17,6.93889390390723e-18,0,0,1.016,0.5,0.396414342629482,0.0244755244755226,0.224252491694353,0.5,0.5,1.15648231731787e-16,2.94020928131662e-17,NA,NA,2.14514235879936
"9",1,2,2,1,2,1,0.45,4051.97800006478,990.663043110522,3061.31495695425,1046.99473381158,172.49600655424,874.498727257335,5098.97273387636,1163.15904966476,3935.81368421159,0.343999999999996,0.222,0.203000000000001,0.071,0,0,0.101000000000002,0.059,0,0,0,0.0149999999993167,0.210000000000683,0.222000000000001,0.200000000000001,0.193000000001452,0.100999999998548,0.059,0,0,0.343999999999996,0.207000000000684,0.00700000000068188,0.151000000000001,0.200000000000001,0.193000000001452,1.45364276171733e-12,6.93889390390723e-18,0,0,1.10200000000427,0.5,0.436708860762194,0.00847457627199793,0.257679180887373,0.5,0.5,3.59812564784101e-12,2.94020928131662e-17,NA,NA,2.20286261792516
"10",1,2,2,1,2,1,0.5,4063.22512639605,997.980799906324,3065.24432648973,1042.58832254324,183.382166018897,859.20615652434,5105.81344893929,1181.36296592522,3924.45048301407,0.380999999999836,0.214000000000007,0.210000000000001,0.0510000000000001,0,0,0.0850000000001557,0.059,0,0,0,0,0.191,0.234000000000001,0.202,0.229,0.0850000000000012,0.059,0,0,0.380999999999836,0.214000000000007,0.0190000000000014,0.183000000000001,0.202,0.229,1.54418144937551e-13,6.93889390390723e-18,0,0,1.228,0.5,0.5,0.0236907730673334,0.321052631578948,0.5,0.5,4.54171014521791e-13,2.94020928131662e-17,NA,NA,2.34474340464674
