"","c1","c2","c3","a1","a2","a3","delta","opt_obj","opt_obj1","opt_obj2","opt_surplus","opt_surplus1","opt_surplus2","opt_welfare","opt_welfare1","opt_welfare2","alp1_1","alp1_2","alp1_3","alp1_4","alp1_5","alp1_6","alp1_7","alp1_8","alp1_9","alp1_10","alp2_1","alp2_2","alp2_3","alp2_4","alp2_5","alp2_6","alp2_7","alp2_8","alp2_9","alp2_10","alp12_diff_1","alp12_diff_2","alp12_diff_3","alp12_diff_4","alp12_diff_5","alp12_diff_6","alp12_diff_7","alp12_diff_8","alp12_diff_9","alp12_diff_10","alp_diff","gini_coef1","gini_coef2","gini_coef3","gini_coef4","gini_coef5","gini_coef6","gini_coef7","gini_coef8","gini_coef9","gini_coef10","gini"
"11",1,2,2,1,2,2,0.55,5068.86970298543,1000.88749314369,4067.98220984167,1261.19710990658,185.960220185596,1075.23688972099,6330.06681289201,1186.84771332928,5143.21909956265,0.394499999999892,0.212999999999999,0.212000000000004,0.0450000000000001,0,0,0.0765000000001071,0.059,0,0,0,0,0.139999999999991,0.240999999999994,0.214000000000012,0.229000000000004,0.117,0.0590000000000001,0,0,0.394499999999892,0.212999999999999,0.072000000000013,0.195999999999994,0.214000000000012,0.229000000000004,0.040499999999893,6.93889390390723e-18,0,0,1.35899999999981,0.5,0.5,0.102272727272747,0.342657342657339,0.5,0.5,0.104651162790363,2.94020928131662e-17,NA,NA,2.54958123272045
"12",1,2,2,1,2,2,0.6,5077.74508948812,1007.65734183767,4070.08774765038,1249.98586399869,194.811918794835,1055.17394520385,6327.7309534868,1202.4692606325,5125.26169285423,0.432999999999898,0.213000000000017,0.210000000000004,0.028,0,0,0.0570000000000803,0.0590000000000001,0,0,0,0,0.129,0.235999999999952,0.21700000000005,0.229,0.13,0.0590000000000001,0,0,0.432999999999898,0.213000000000017,0.0810000000000042,0.207999999999952,0.21700000000005,0.229,0.0729999999999198,0,0,0,1.45399999999984,0.5,0.5,0.119469026548677,0.393939393939374,0.5,0.5,0.195187165775103,0,NA,NA,2.70859558626315
"13",1,2,2,1,2,2,0.65,5084.98786956672,1012.6942873194,4072.29358224727,1236.08697664704,202.353704928316,1033.73327171873,6321.07484621377,1215.04799224772,5106.026853966,0.468,0.208999999999999,0.213,0.013,0,0,0.0380000000000013,0.0590000000000001,0,0,0,0,0.12,0.229000000000001,0.211000000000534,0.229999999999466,0.151,0.0590000000000001,0,0,0.468,0.208999999999999,0.0929999999999995,0.216000000000001,0.211000000000534,0.229999999999466,0.112999999999999,0,0,0,1.54,0.5,0.5,0.139639639639639,0.446280991735538,0.5,0.5,0.298941798941794,0,NA,NA,2.88486243031697
"14",1,2,2,1,2,2,0.7,5090.65671033496,1016.66045393331,4073.99625640161,1223.11532214027,210.66486139974,1012.45046074053,6313.77203247522,1227.32531533305,5086.44671714214,0.50283333333323,0.208999999999999,0.21,0,0,0,0.0191666666667721,0.0590000000000001,0,0,0,0,0.100000000000009,0.230999999999992,0.213000000000001,0.233,0.164,0.0590000000000001,0,0,0.50283333333323,0.208999999999999,0.109999999999991,0.230999999999992,0.213000000000001,0.233,0.144833333333228,6.93889390390723e-18,0,0,1.64366666666644,0.5,0.5,0.17741935483869,0.5,0.5,0.5,0.395359417651896,2.94020928131662e-17,NA,NA,3.07277877249059
"15",1,2,2,1,2,2,0.75,5094.81956553625,1019.72955548248,4075.09001005371,1210.50400523737,216.548476171832,993.955529065541,6305.32357077363,1236.27803165431,5069.04553911925,0.542999999999876,0.205999999999999,0.194999999999999,0,0,0,0,0.0560000000001271,0,0,0,0,0.0819999999999977,0.238000000000004,0.211,0.229,0.183999999999873,0.0560000000001271,0,0,0.542999999999876,0.205999999999999,0.113000000000002,0.238000000000004,0.211,0.229,0.183999999999873,6.93889390390723e-18,0,0,1.72399999999975,0.5,0.5,0.203971119133579,0.5,0.5,0.5,0.5,3.0977204928087e-17,NA,NA,3.20397111913358
"16",1,2,2,1,2,2,0.8,5097.24169018683,1021.56206167609,4075.6796285107,1203.37627403805,224.210956406241,979.165317631807,6300.61796422488,1245.77301808233,5054.84494614251,0.583571428571268,0.198999999999999,0.183,0,0,0,0,0.0344285714287335,0,0,0,0,0.0649999999999999,0.242000000000001,0.214000000000001,0.222,0.215,0.042,0,0,0.583571428571268,0.198999999999999,0.118,0.242000000000001,0.214000000000001,0.222,0.215,0.0075714285712665,0,0,1.80114285714253,0.5,0.5,0.237903225806451,0.5,0.5,0.5,0.5,0.0495327102792084,NA,NA,3.28743593608566
"17",1,2,2,1,2,2,0.85,5098.46845565898,1022.47538731674,4075.99306834215,1193.51785775064,229.942023792298,963.575833958339,6291.98631340961,1252.41741110904,5039.56890230049,0.611999999999994,0.206,0.168,0,0,0,0,0.0140000000000052,0,0,0,0,0.053,0.238,0.222,0.217,0.218,0.052,0,0,0.611999999999994,0.206,0.115,0.238,0.222,0.217,0.218,0.0379999999999948,0,0,1.86599999999999,0.5,0.5,0.260180995475113,0.5,0.5,0.5,0.5,0.287878787878726,NA,NA,3.54805978335384
"18",1,2,2,1,2,2,0.9,5098.64570954498,1022.60117950817,4076.04453003676,1185.66974302966,233.472329967099,952.197413062564,6284.31545257464,1256.07350947527,5028.24194309932,0.633,0.208,0.159,0,0,0,0,0,0,0,0,0,0.049,0.235,0.223,0.213,0.221,0.059,0,0,0.633,0.208,0.11,0.235,0.223,0.213,0.221,0.059,0,0,1.902,0.5,0.5,0.264423076923077,0.5,0.5,0.5,0.5,0.5,NA,NA,3.76442307692308
"19",1,2,2,1,2,2,0.95,5098.64570954498,1022.60117950817,4076.04453003676,1185.66974302966,233.472329967099,952.197413062564,6284.31545257464,1256.07350947527,5028.24194309932,0.633,0.208,0.159,0,0,0,0,0,0,0,0,0,0.049,0.235,0.223,0.213,0.221,0.059,0,0,0.633,0.208,0.11,0.235,0.223,0.213,0.221,0.059,0,0,1.902,0.5,0.5,0.264423076923077,0.5,0.5,0.5,0.5,0.5,NA,NA,3.76442307692308
"20",1,2,2,1,2,2,1,5098.64570954498,1022.60117950817,4076.04453003676,1185.66974302966,233.472329967099,952.197413062564,6284.31545257464,1256.07350947527,5028.24194309932,0.633,0.208,0.159,0,0,0,0,0,0,0,0,0,0.049,0.235,0.223,0.213,0.221,0.059,0,0,0.633,0.208,0.11,0.235,0.223,0.213,0.221,0.059,0,0,1.902,0.5,0.5,0.264423076923077,0.5,0.5,0.5,0.5,0.5,NA,NA,3.76442307692308
