"","c1","c2","c3","a1","a2","a3","delta","opt_obj","opt_obj1","opt_obj2","opt_surplus","opt_surplus1","opt_surplus2","opt_welfare","opt_welfare1","opt_welfare2","alp1_1","alp1_2","alp1_3","alp1_4","alp1_5","alp1_6","alp1_7","alp1_8","alp1_9","alp1_10","alp2_1","alp2_2","alp2_3","alp2_4","alp2_5","alp2_6","alp2_7","alp2_8","alp2_9","alp2_10","alp12_diff_1","alp12_diff_2","alp12_diff_3","alp12_diff_4","alp12_diff_5","alp12_diff_6","alp12_diff_7","alp12_diff_8","alp12_diff_9","alp12_diff_10","alp_diff","gini_coef1","gini_coef2","gini_coef3","gini_coef4","gini_coef5","gini_coef6","gini_coef7","gini_coef8","gini_coef9","gini_coef10","gini"
"1",1,2,1,1,1,2,0.05,3358.19160018061,711.223906839556,2646.96769334104,867.157259211207,104.257419422298,762.899839788909,4225.34885939181,815.481326261854,3409.86753312995,0.30999999999997,0.225,0.19500000000002,0.138999999999979,0.131000000000031,0,0,0,0,0,0.212,0.243999999999959,0.226000000000042,0.186999999999969,0.131000000000031,0,0,0,0,0,0.0979999999999702,0.0189999999999583,0.0310000000000221,0.0479999999999904,2.22044604925031e-16,0,0,0,0,0,0.195999999999941,0.0938697318007432,0.0202558635394029,0.036817102137788,0.0736196319018373,4.23749246040036e-16,NA,NA,NA,NA,NA,0.224562329379772
"2",1,2,1,1,1,2,0.1,3370.71496241172,719.633767177322,2651.08119523441,856.882393944863,112.925007582226,743.957386362637,4227.59735635658,832.558774759548,3395.03858159704,0.360000000000007,0.215999999999919,0.20300000000008,0.105,0.115999999999994,0,0,0,0,0,0.182,0.250000000000001,0.219,0.232999999999999,0.116,0,0,0,0,0,0.178000000000007,0.0340000000000816,0.0159999999999201,0.127999999999999,6.18949336228525e-15,0,0,0,0,0,0.356000000000014,0.164206642066425,0.0364806866953727,0.0189573459714657,0.189349112426034,1.33394253497531e-14,NA,NA,NA,NA,NA,0.408993787159311
"3",1,2,1,1,1,2,0.15,3380.84009928209,726.815122352306,2654.0249769298,846.693458143236,122.278175308799,724.415282834437,4227.53355742532,849.093297661105,3378.44025976423,0.408500000000012,0.214999999999874,0.199000000000126,0.0820000000000001,0.0954999999999892,0,0,0,0,0,0.163,0.253000000000001,0.214,0.244999999999999,0.125,0,0,0,0,0,0.245500000000012,0.0380000000001275,0.0149999999998738,0.162999999999999,0.0295000000000105,0,0,0,0,0,0.491000000000023,0.214785651793532,0.0405982905984377,0.0181598062952412,0.249235474006115,0.0668934240363083,NA,NA,NA,NA,NA,0.589672646729634
"4",1,2,1,1,1,2,0.2,3388.77014929758,732.198424776656,2656.57172452094,834.699558794498,132.802838735975,701.896720058523,4223.46970809208,865.001263512631,3358.46844457946,0.459499999999973,0.203,0.206999999999999,0.0520000000000001,0.0785000000000279,0,0,0,0,0,0.147,0.251000000000001,0.214,0.244,0.144,0,0,0,0,0,0.312499999999973,0.0480000000000008,0.00700000000000042,0.192,0.0654999999999719,0,0,0,0,0,0.624999999999946,0.257625721352009,0.0528634361233488,0.00831353919239956,0.324324324324324,0.147191011235874,NA,NA,NA,NA,NA,0.790318032227955
"5",1,2,1,1,1,2,0.25,3394.81524350846,736.55291767621,2658.26232583227,821.79920340666,141.398345098006,680.400858308655,4216.61444691512,877.951262774216,3338.66318414093,0.504999999999964,0.207,0.202999999999999,0.0279999999999999,0.0570000000000353,0,0,0,0,0,0.135999999999999,0.246000000000001,0.216,0.235999999999999,0.166,0,0,0,0,0,0.368999999999965,0.0390000000000006,0.0130000000000009,0.207999999999999,0.108999999999964,0,0,0,0,0,0.73799999999993,0.287831513260519,0.0430463576158946,0.0155131264916479,0.393939393939394,0.244394618833963,NA,NA,NA,NA,NA,0.984725010141418
"6",1,2,1,1,1,2,0.3,3398.85199113626,739.488790558067,2659.36320057821,812.726233604109,151.226217318563,661.500016285547,4211.57822474036,890.71500787663,3320.86321686376,0.550999999999958,0.209,0.205,0,0.0350000000000421,0,0,0,0,0,0.127,0.237,0.221,0.23,0.185,0,0,0,0,0,0.423999999999958,0.028,0.0160000000000002,0.23,0.149999999999958,0,0,0,0,0,0.847999999999916,0.312684365781699,0.031390134529148,0.018779342723005,0.5,0.34090909090893,NA,NA,NA,NA,NA,1.20376293394278
"7",1,2,1,1,1,2,0.35,3400.92893216209,740.864838662525,2660.0640934996,800.94260094156,160.700339268732,640.242261672828,4201.87153310365,901.565177931257,3300.30635517243,0.606499999999881,0.202,0.177999999999999,0,0.0135000000001191,0,0,0,0,0,0.116,0.231000000000001,0.213,0.229999999999999,0.21,0,0,0,0,0,0.490499999999882,0.0290000000000004,0.0350000000000006,0.229999999999999,0.196499999999881,0,0,0,0,0,0.980999999999763,0.339446366781981,0.0334872979214784,0.0447570332480828,0.5,0.439597315435741,NA,NA,NA,NA,NA,1.35728801338728
"8",1,2,1,1,1,2,0.4,3401.15997437203,741.026796316146,2660.13317805593,795.153792118715,166.306247666519,628.847544452196,4196.31376649075,907.333043982665,3288.98072250812,0.632999999999999,0.208,0.159,0,0,0,0,0,0,0,0.109,0.227,0.214,0.230999999999999,0.219,0,0,0,0,0,0.523999999999999,0.0189999999999998,0.0550000000000001,0.230999999999999,0.219,0,0,0,0,0,1.048,0.353099730458221,0.0218390804597699,0.0737265415549599,0.5,0.5,NA,NA,NA,NA,NA,1.44866535247295
"9",1,2,1,1,1,2,0.45,3401.15997437203,741.026796316146,2660.13317805593,795.153792118715,166.306247666519,628.847544452196,4196.31376649075,907.333043982665,3288.98072250812,0.632999999999999,0.208,0.159,0,0,0,0,0,0,0,0.109,0.227,0.214,0.230999999999999,0.219,0,0,0,0,0,0.523999999999999,0.0189999999999998,0.055,0.230999999999999,0.219,0,0,0,0,0,1.048,0.353099730458221,0.0218390804597699,0.0737265415549598,0.5,0.5,NA,NA,NA,NA,NA,1.44866535247295
"10",1,2,1,1,1,2,0.5,3401.15997437203,741.026796316146,2660.13317805593,795.153792118715,166.306247666519,628.847544452196,4196.31376649075,907.333043982665,3288.98072250812,0.632999999999999,0.208,0.159,0,0,0,0,0,0,0,0.109,0.227,0.214,0.230999999999999,0.219,0,0,0,0,0,0.523999999999999,0.0189999999999998,0.055,0.230999999999999,0.219,0,0,0,0,0,1.048,0.353099730458221,0.0218390804597699,0.0737265415549598,0.5,0.5,NA,NA,NA,NA,NA,1.44866535247295
