"","c1","c2","c3","a1","a2","a3","delta","opt_obj","opt_obj1","opt_obj2","opt_surplus","opt_surplus1","opt_surplus2","opt_welfare","opt_welfare1","opt_welfare2","alp1_1","alp1_2","alp1_3","alp1_4","alp1_5","alp1_6","alp1_7","alp1_8","alp1_9","alp1_10","alp2_1","alp2_2","alp2_3","alp2_4","alp2_5","alp2_6","alp2_7","alp2_8","alp2_9","alp2_10","alp12_diff_1","alp12_diff_2","alp12_diff_3","alp12_diff_4","alp12_diff_5","alp12_diff_6","alp12_diff_7","alp12_diff_8","alp12_diff_9","alp12_diff_10","alp_diff","gini_coef1","gini_coef2","gini_coef3","gini_coef4","gini_coef5","gini_coef6","gini_coef7","gini_coef8","gini_coef9","gini_coef10","gini"
"1",1,1,2,1,1,2,0.05,3352.83482544324,343.857009405131,3008.97781603807,1036.88610001191,23.9396478889971,1012.94645212291,4389.72092545515,367.796657294128,4021.92426816098,0.0945000000000368,0.42399999999993,0.052,3.27554315939181e-14,0.4295,0,0,0,0,0,0,0.387999999999999,0.1825,0,0.429500000000001,0,0,0,0,0,0.0945000000000368,0.0359999999999305,0.1305,3.27554315939181e-14,6.10622663543836e-16,0,0,0,0,0,0.261000000000001,0.5,0.0221674876846882,0.278251599147122,0.5,3.55426463063932e-16,NA,NA,NA,NA,NA,1.30041908683181
"2",1,1,2,1,1,2,0.1,3387.13099859197,371.432800613934,3015.698197978,1034.14658210883,29.9107913014356,1004.2357908074,4421.2775807008,401.343591915369,4019.93398878539,0.180999999999971,0.414000000000032,0,0,0.404999999999992,0,0,0,0,0,0,0.326000000000025,0.268999999999981,0,0.404999999999994,0,0,0,0,0,0.180999999999971,0.0880000000000071,0.268999999999981,0,1.77635683940025e-15,0,0,0,0,0,0.537999999999961,0.5,0.0594594594594596,0.5,NA,1.09651656753104e-15,NA,NA,NA,NA,NA,1.05945945945946
"3",1,1,2,1,1,2,0.15,3417.71375838048,393.751262737177,3023.96249564326,1027.68669682882,34.6496522497083,993.037044579109,4445.4004552093,428.400914986885,4016.99954022237,0.294999999999694,0.326000000000501,0,0,0.378999999999835,0,0,0,0,0,0,0.241,0.380000000000167,0,0.378999999999836,0,0,0,0,0,0.294999999999694,0.0850000000005015,0.380000000000167,0,9.99200722162641e-16,0,0,0,0,0,0.760000000000363,0.5,0.0749559082896176,0.5,NA,6.59103378735538e-16,NA,NA,NA,NA,NA,1.07495590828962
"4",1,1,2,1,1,2,0.2,3444.58044088255,410.648999565276,3033.93144131722,1007.05241981816,38.3121413121602,968.740278506005,4451.63286070072,448.961140877437,4002.67171982323,0.373999999999888,0.276000000000111,0,0,0.35,0,0,0,0,0,0,0.16,0.453999999999999,0.036,0.35,0,0,0,0,0,0.373999999999888,0.116000000000112,0.453999999999999,0.036,5.55111512312578e-16,0,0,0,0,0,0.979999999999999,0.5,0.133027522935874,0.5,0.5,3.96508223080413e-16,NA,NA,NA,NA,NA,1.63302752293587
"5",1,1,2,1,1,2,0.25,3468.69590715795,425.021394157513,3043.67451300036,982.176744927305,43.1411010983306,939.035643828975,4450.87265208525,468.162495255843,3982.71015682933,0.452000000000001,0.222999999999999,0,0,0.325,0,0,0,0,0,0,0.116999999999984,0.443000000000016,0.115,0.325,0,0,0,0,0,0.452000000000001,0.106000000000015,0.443000000000016,0.115,5.55111512312578e-17,0,0,0,0,0,1.11600000000003,0.5,0.155882352941206,0.5,0.5,4.2700885562506e-17,NA,NA,NA,NA,NA,1.65588235294121
"6",1,1,2,1,1,2,0.3,3489.97022406027,437.293528459196,3052.67669560101,961.486000143125,47.6374162880985,913.848583855026,4451.45622420339,484.930944747294,3966.52527945603,0.526999999999995,0.172,0,0,0.301000000000006,0,0,0,0,0,0,0.0570000000000001,0.461000000000165,0.18099999999983,0.301000000000006,0,0,0,0,0,0.526999999999995,0.114999999999999,0.461000000000165,0.18099999999983,2.22044604925031e-16,0,0,0,0,0,1.28399999999999,0.5,0.251091703056768,0.5,0.5,1.84422429339723e-16,NA,NA,NA,NA,NA,1.75109170305677
"7",1,1,2,1,1,2,0.35,3508.66547878815,449.088203432808,3059.57727535528,945.93517775511,53.0592581387515,892.875919616359,4454.60065654327,502.147461571559,3952.45319497163,0.605999999999836,0.119,0,0,0.275000000000165,0,0,0,0,0,0,0.015,0.451,0.258999999999837,0.275000000000165,0,0,0,0,0,0.605999999999836,0.104,0.451,0.258999999999837,6.10622663543836e-16,0,0,0,0,0,1.41999999999967,0.5,0.388059701492537,0.5,0.5,5.55111512312245e-16,NA,NA,NA,NA,NA,1.88805970149254
"8",1,1,2,1,1,2,0.4,3524.61252917841,460.811924909262,3063.80060426907,933.425690496977,58.1080062182276,875.317684278749,4458.03821967538,518.919931127489,3939.11828854782,0.686999999999999,0.071,0,0,0.242,0,0,0,0,0,0,0,0.403000000000627,0.354999999999375,0.242000000000001,0,0,0,0,0,0.686999999999999,0.071,0.403000000000627,0.354999999999375,4.9960036108132e-16,0,0,0,0,0,1.516,0.5,0.5,0.5,0.5,5.16116075497231e-16,NA,NA,NA,NA,NA,2
"9",1,1,2,1,1,2,0.45,3537.50424188203,472.016319817286,3065.48792206466,934.077338049274,65.6393211201427,868.438016929131,4471.58157993131,537.655640937429,3933.92593899379,0.782999999999805,0.01,0,0,0.207000000000195,0,0,0,0,0,0,0,0.347000000000001,0.442999999999977,0.210000000000022,0,0,0,0,0,0.782999999999805,0.01,0.347000000000001,0.442999999999977,0.0029999999998277,0,0,0,0,0,1.58599999999961,0.5,0.5,0.5,0.5,0.0035971223019498,NA,NA,NA,NA,NA,2.00359712230195
"10",1,1,2,1,1,2,0.5,3547.87255186123,478.495028118629,3069.37752374251,906.783441420171,67.1727939087283,839.610647511442,4454.6559932814,545.667822027358,3908.98817125395,0.825749999999808,0,0,0,0.174250000000192,0,0,0,0,0,0,0,0.309,0.435,0.256,0,0,0,0,0,0.825749999999808,0,0.309,0.435,0.0817499999998084,0,0,0,0,0,1.65149999999962,0.5,NA,0.5,0.5,0.0950029052873585,NA,NA,NA,NA,NA,1.59500290528736
